compound,negative,neutral,positive
0.7228,0.028,0.775,0.197
-0.128,0.067,0.855,0.079
0.4939,0.0,0.484,0.516
-0.9726,0.431,0.569,0.0
0.5994,0.0,0.837,0.163
-0.4019,0.078,0.922,0.0
0.0,0.0,1.0,0.0
0.7579,0.083,0.711,0.207
0.3885,0.0,0.917,0.083
0.743,0.065,0.729,0.205
0.4754,0.0,0.89,0.11
0.3818,0.0,0.729,0.271
0.3182,0.0,0.723,0.277
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1406,0.096,0.85,0.054
-0.5859,0.12,0.837,0.044
-0.4505,0.126,0.799,0.076
-0.5996,0.12,0.88,0.0
0.0,0.0,1.0,0.0
-0.4939,0.318,0.682,0.0
0.5267,0.06,0.78,0.161
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4767,0.383,0.617,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0258,0.0,0.939,0.061
0.6527,0.07,0.771,0.159
-0.7096,0.121,0.879,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3612,0.326,0.428,0.246
-0.2263,0.196,0.665,0.139
0.4019,0.054,0.827,0.119
0.75,0.0,0.802,0.198
0.0,0.0,1.0,0.0
-0.908,0.258,0.677,0.065
0.5859,0.0,0.894,0.106
-0.3182,0.099,0.901,0.0
0.7579,0.0,0.681,0.319
0.34,0.0,0.745,0.255
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1027,0.055,0.879,0.065
0.0,0.0,1.0,0.0
0.4019,0.0,0.912,0.088
0.0,0.0,1.0,0.0
-0.296,0.121,0.879,0.0
0.0,0.0,1.0,0.0
-0.4767,0.279,0.721,0.0
0.7506,0.0,0.785,0.215
0.4404,0.0,0.707,0.293
0.4404,0.0,0.256,0.744
-0.5267,0.286,0.714,0.0
-0.296,0.104,0.896,0.0
0.886,0.0,0.625,0.375
-0.2732,0.065,0.935,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.888,0.112
0.5994,0.118,0.543,0.339
-0.8481,0.198,0.771,0.031
0.1779,0.0,0.909,0.091
0.34,0.085,0.738,0.178
0.0,0.0,1.0,0.0
-0.7003,0.309,0.691,0.0
0.4404,0.0,0.0,1.0
-0.296,0.355,0.645,0.0
0.4767,0.0,0.709,0.291
-0.7791,0.197,0.803,0.0
0.128,0.0,0.909,0.091
0.1511,0.105,0.755,0.14
0.3612,0.0,0.889,0.111
-0.3875,0.118,0.882,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3462,0.094,0.725,0.181
0.4215,0.0,0.682,0.318
0.4199,0.0,0.715,0.285
0.5719,0.0,0.351,0.649
0.6486,0.0,0.654,0.346
-0.088,0.105,0.797,0.098
0.3612,0.0,0.706,0.294
0.1027,0.0,0.949,0.051
0.0,0.0,1.0,0.0
0.34,0.0,0.769,0.231
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4939,0.184,0.712,0.105
0.315,0.12,0.797,0.083
0.0,0.0,1.0,0.0
0.4404,0.0,0.868,0.132
0.3182,0.121,0.684,0.195
0.8567,0.0,0.68,0.32
0.4404,0.0,0.775,0.225
0.0,0.0,1.0,0.0
0.5994,0.0,0.754,0.246
0.0,0.0,1.0,0.0
0.3612,0.0,0.848,0.152
0.128,0.1,0.781,0.119
0.0,0.0,1.0,0.0
-0.2516,0.314,0.426,0.261
0.5994,0.0,0.776,0.224
0.3612,0.0,0.857,0.143
-0.5181,0.366,0.519,0.115
0.0,0.0,1.0,0.0
-0.5423,0.149,0.851,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7269,0.071,0.678,0.251
0.7748,0.0,0.74,0.26
0.4284,0.091,0.729,0.181
-0.4714,0.229,0.682,0.089
0.5994,0.0,0.786,0.214
0.4404,0.0,0.791,0.209
-0.0772,0.119,0.776,0.105
-0.4199,0.106,0.84,0.054
0.8314,0.0,0.705,0.295
-0.14,0.08,0.851,0.069
0.7184,0.0,0.75,0.25
-0.34,0.044,0.956,0.0
0.5848,0.0,0.9,0.1
0.128,0.091,0.798,0.11
0.2732,0.062,0.841,0.097
0.3164,0.0,0.84,0.16
0.7184,0.0,0.667,0.333
0.5574,0.0,0.735,0.265
-0.2712,0.076,0.872,0.052
-0.1779,0.096,0.831,0.073
-0.8442,0.259,0.741,0.0
0.128,0.136,0.751,0.113
0.0,0.0,1.0,0.0
0.296,0.122,0.638,0.239
0.7615,0.0,0.859,0.141
-0.6697,0.147,0.853,0.0
0.2732,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4767,1.0,0.0,0.0
0.3182,0.0,0.897,0.103
-0.1779,0.061,0.897,0.042
0.0,0.0,1.0,0.0
0.5574,0.037,0.863,0.1
0.5719,0.0,0.907,0.093
0.34,0.0,0.844,0.156
0.0,0.0,1.0,0.0
-0.4767,0.154,0.846,0.0
0.2732,0.174,0.612,0.213
0.5994,0.0,0.55,0.45
-0.8555,0.257,0.743,0.0
-0.7717,0.169,0.831,0.0
0.2479,0.093,0.78,0.127
0.7003,0.0,0.58,0.42
0.8941,0.093,0.597,0.31
0.0,0.0,1.0,0.0
0.296,0.082,0.759,0.158
-0.032,0.165,0.692,0.143
0.0772,0.133,0.665,0.202
0.0,0.0,1.0,0.0
0.9259,0.0,0.624,0.376
0.5267,0.063,0.801,0.136
-0.1139,0.034,0.966,0.0
0.3252,0.0,0.682,0.318
-0.3182,0.081,0.919,0.0
0.7601,0.0,0.869,0.131
0.2732,0.0,0.925,0.075
0.0,0.0,1.0,0.0
0.5719,0.0,0.684,0.316
0.7184,0.0,0.7,0.3
0.3182,0.0,0.796,0.204
0.4519,0.037,0.887,0.076
0.6322,0.0,0.758,0.242
0.1779,0.1,0.748,0.153
-0.0671,0.108,0.813,0.079
-0.2263,0.213,0.787,0.0
-0.3802,0.157,0.748,0.095
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6705,0.079,0.681,0.24
0.2023,0.0,0.909,0.091
0.0,0.0,1.0,0.0
0.4019,0.168,0.458,0.374
0.743,0.078,0.687,0.236
0.1068,0.113,0.739,0.148
-0.5423,0.114,0.838,0.048
0.2263,0.233,0.465,0.302
0.5574,0.0,0.357,0.643
0.0,0.0,1.0,0.0
-0.5229,0.295,0.52,0.185
0.0,0.0,1.0,0.0
0.0644,0.168,0.647,0.184
0.0,0.0,1.0,0.0
0.4404,0.0,0.935,0.065
0.0,0.0,1.0,0.0
-0.9063,0.294,0.706,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.891,0.109
0.4329,0.0,0.848,0.152
0.7096,0.084,0.643,0.273
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.726,0.274
-0.5499,0.283,0.717,0.0
-0.9538,0.331,0.669,0.0
0.8677,0.0,0.826,0.174
0.9312,0.049,0.574,0.377
-0.5423,0.226,0.774,0.0
-0.1759,0.136,0.765,0.098
0.0,0.0,1.0,0.0
-0.3254,0.127,0.873,0.0
0.4939,0.0,0.849,0.151
-0.5086,0.101,0.899,0.0
0.0,0.0,1.0,0.0
-0.3595,0.135,0.865,0.0
0.25,0.126,0.709,0.165
0.1113,0.218,0.532,0.251
0.8519,0.0,0.437,0.563
0.5707,0.0,0.856,0.144
-0.1027,0.051,0.949,0.0
0.664,0.0,0.786,0.214
0.469,0.102,0.76,0.138
0.2263,0.223,0.447,0.33
0.3612,0.08,0.78,0.139
0.1603,0.0,0.86,0.14
-0.9477,0.352,0.648,0.0
-0.126,0.227,0.655,0.118
0.7512,0.06,0.707,0.234
-0.5423,0.163,0.837,0.0
-0.3182,0.108,0.892,0.0
0.7579,0.0,0.84,0.16
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4215,0.06,0.802,0.138
-0.1406,0.088,0.912,0.0
0.6705,0.0,0.522,0.478
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.176,0.824,0.0
0.3818,0.0,0.899,0.101
0.3612,0.0,0.857,0.143
0.1896,0.088,0.806,0.105
0.0,0.0,1.0,0.0
-0.1779,0.214,0.651,0.135
0.128,0.135,0.702,0.164
0.2263,0.177,0.614,0.208
-0.7063,0.158,0.805,0.037
-0.1431,0.09,0.834,0.076
0.34,0.0,0.294,0.706
-0.0516,0.091,0.824,0.085
0.3612,0.0,0.8,0.2
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.8381,0.257,0.629,0.114
-0.4836,0.112,0.888,0.0
0.4519,0.05,0.848,0.102
0.7256,0.0,0.861,0.139
-0.5267,0.232,0.628,0.139
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.798,0.195,0.756,0.049
0.3071,0.142,0.744,0.114
0.4278,0.0,0.585,0.415
0.0,0.0,1.0,0.0
-0.5927,0.155,0.783,0.062
-0.7184,0.4,0.6,0.0
-0.4019,0.124,0.876,0.0
0.6705,0.084,0.719,0.197
-0.3182,0.078,0.922,0.0
0.0,0.0,1.0,0.0
0.4199,0.0,0.896,0.104
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.033,0.105,0.808,0.087
-0.4588,0.125,0.875,0.0
0.4576,0.0,0.728,0.272
0.5927,0.0,0.757,0.243
0.7269,0.094,0.704,0.203
-0.6249,0.313,0.687,0.0
0.2023,0.055,0.872,0.072
0.2023,0.11,0.763,0.127
-0.4767,0.256,0.744,0.0
0.6908,0.0,0.778,0.222
0.4215,0.0,0.859,0.141
0.7096,0.0,0.459,0.541
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7845,0.264,0.736,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.814,0.186
-0.6369,0.153,0.766,0.081
-0.802,0.174,0.826,0.0
0.6249,0.0,0.662,0.338
0.2263,0.0,0.513,0.487
0.25,0.0,0.75,0.25
0.0,0.0,1.0,0.0
-0.128,0.155,0.726,0.119
-0.5144,0.1,0.9,0.0
-0.6652,0.214,0.786,0.0
0.296,0.0,0.761,0.239
0.0,0.0,1.0,0.0
-0.4588,0.2,0.8,0.0
-0.2732,0.123,0.757,0.121
0.1972,0.091,0.786,0.122
0.0772,0.125,0.744,0.131
0.8479,0.0,0.815,0.185
-0.765,0.137,0.863,0.0
0.0,0.0,1.0,0.0
-0.9011,0.258,0.685,0.057
0.5106,0.105,0.72,0.175
-0.434,0.177,0.823,0.0
0.0,0.0,1.0,0.0
-0.4019,0.047,0.953,0.0
0.7579,0.0,0.735,0.265
0.8201,0.0,0.851,0.149
0.0,0.0,1.0,0.0
-0.0516,0.059,0.941,0.0
0.0258,0.145,0.708,0.147
0.0516,0.146,0.696,0.158
0.8591,0.0,0.808,0.192
-0.8979,0.232,0.733,0.036
-0.0516,0.094,0.82,0.086
0.0,0.0,1.0,0.0
-0.5661,0.112,0.888,0.0
0.7263,0.106,0.674,0.22
0.872,0.0,0.68,0.32
-0.7303,0.19,0.718,0.093
0.3182,0.138,0.691,0.171
0.0,0.0,1.0,0.0
0.7263,0.0,0.856,0.144
-0.4199,0.086,0.864,0.049
0.2732,0.0,0.953,0.047
0.3612,0.0,0.878,0.122
0.7317,0.064,0.724,0.212
