compound,negative,neutral,positive
0.2732,0.0,0.741,0.259
0.3167,0.0,0.466,0.534
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.8176,0.6,0.4,0.0
-0.3612,0.477,0.27,0.252
-0.7906,0.875,0.125,0.0
0.0,0.0,1.0,0.0
-0.0772,0.302,0.698,0.0
0.5719,0.0,0.213,0.787
-0.8885,0.6,0.4,0.0
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
-0.7454,0.559,0.441,0.0
0.2006,0.306,0.278,0.416
-0.5574,0.643,0.357,0.0
-0.1154,0.42,0.58,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3818,0.0,0.536,0.464
-0.1742,0.438,0.281,0.28
0.0772,0.0,0.698,0.302
0.296,0.0,0.312,0.688
-0.34,0.286,0.714,0.0
-0.5994,0.302,0.498,0.199
0.3182,0.0,0.303,0.697
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
-0.5423,0.778,0.222,0.0
0.4939,0.0,0.652,0.348
-0.6956,0.284,0.716,0.0
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
-0.5423,1.0,0.0,0.0
-0.6369,0.507,0.29,0.203
0.0,0.0,1.0,0.0
-0.7184,0.538,0.303,0.159
-0.5423,0.636,0.364,0.0
-0.5423,0.778,0.222,0.0
-0.5423,0.333,0.667,0.0
0.3479,0.224,0.392,0.384
-0.5809,0.429,0.571,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.067,0.67,0.263
-0.5423,0.538,0.462,0.0
-0.5994,1.0,0.0,0.0
-0.4767,0.756,0.244,0.0
-0.5574,0.31,0.69,0.0
-0.5423,0.467,0.533,0.0
0.4404,0.0,0.562,0.438
0.0,0.0,1.0,0.0
-0.5719,0.787,0.213,0.0
-0.5423,0.778,0.222,0.0
0.6486,0.0,0.411,0.589
-0.4767,0.341,0.659,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.5106,0.0,0.809,0.191
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.448,0.552
-0.5423,0.778,0.222,0.0
-0.296,0.688,0.312,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.5423,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.8453,0.0,0.649,0.351
-0.1317,0.252,0.531,0.218
-0.296,0.216,0.784,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5106,0.767,0.233,0.0
0.7177,0.0,0.5,0.5
-0.8481,0.891,0.109,0.0
0.0,0.0,1.0,0.0
0.5574,0.183,0.333,0.483
0.0,0.0,1.0,0.0
-0.34,0.625,0.0,0.375
-0.7277,0.338,0.662,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.5095,0.0,0.538,0.462
0.0516,0.343,0.196,0.461
0.0,0.0,1.0,0.0
-0.7906,0.875,0.125,0.0
0.0,0.0,1.0,0.0
0.4829,0.0,0.547,0.453
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5077,0.451,0.549,0.0
0.6249,0.0,0.423,0.577
0.0,0.0,1.0,0.0
-0.5349,0.244,0.678,0.078
0.1511,0.0,0.758,0.242
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5267,0.815,0.185,0.0
-0.5423,0.636,0.364,0.0
0.6369,0.0,0.543,0.457
-0.5423,0.412,0.588,0.0
0.0,0.0,0.0,0.0
-0.2516,0.292,0.5,0.208
0.0,0.0,1.0,0.0
-0.4215,0.412,0.588,0.0
0.128,0.197,0.573,0.229
0.0,0.0,1.0,0.0
-0.5319,0.632,0.368,0.0
-0.5267,0.405,0.595,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.4767,1.0,0.0,0.0
0.4404,0.0,0.508,0.492
-0.5423,0.636,0.364,0.0
-0.6901,0.701,0.299,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.296,0.524,0.476,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5574,0.643,0.357,0.0
0.7177,0.0,0.5,0.5
-0.5423,0.778,0.222,0.0
-0.3597,0.714,0.286,0.0
-0.4767,0.307,0.693,0.0
0.2732,0.0,0.656,0.344
-0.1779,0.191,0.656,0.153
0.0,0.0,1.0,0.0
0.4019,0.0,0.816,0.184
-0.296,0.355,0.645,0.0
-0.5423,0.778,0.222,0.0
0.5256,0.0,0.702,0.298
-0.5423,0.636,0.364,0.0
-0.4215,0.407,0.349,0.244
0.0258,0.267,0.458,0.275
-0.5994,0.796,0.204,0.0
-0.5574,0.317,0.571,0.111
-0.7906,0.875,0.125,0.0
-0.7906,0.875,0.125,0.0
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.6597,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.777,0.223
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.3612,0.0,0.762,0.238
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.5688,0.0,0.521,0.479
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
-0.5574,0.783,0.217,0.0
0.5574,0.0,0.521,0.479
-0.5904,0.793,0.207,0.0
0.0,0.0,1.0,0.0
0.3597,0.0,0.546,0.454
-0.7165,0.666,0.334,0.0
0.4404,0.0,0.58,0.42
-0.7184,0.634,0.179,0.188
0.0,0.0,1.0,0.0
-0.2195,0.384,0.616,0.0
0.0,0.0,1.0,0.0
-0.6597,0.595,0.405,0.0
-0.0258,0.234,0.541,0.225
-0.7089,0.83,0.17,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.449,0.551
-0.34,0.53,0.152,0.318
-0.6486,0.683,0.317,0.0
0.128,0.0,0.769,0.231
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.688,0.312,0.0
0.6096,0.0,0.501,0.499
-0.4215,0.484,0.312,0.203
0.2023,0.0,0.795,0.205
-0.6597,0.815,0.185,0.0
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
0.2023,0.277,0.308,0.415
0.0,0.0,1.0,0.0
-0.5994,0.415,0.383,0.202
-0.5267,1.0,0.0,0.0
-0.5106,0.623,0.377,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.431,0.0,0.637,0.363
0.0,0.0,1.0,0.0
0.4019,0.0,0.748,0.252
0.0,0.0,1.0,0.0
-0.5106,0.767,0.233,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,0.0,0.0
-0.7003,0.659,0.341,0.0
-0.5423,0.412,0.588,0.0
-0.296,0.355,0.645,0.0
-0.7213,0.439,0.561,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.5106,0.767,0.233,0.0
-0.296,0.423,0.577,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4466,0.0,0.577,0.423
-0.7906,0.875,0.125,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.128,0.0,0.857,0.143
-0.6597,0.594,0.156,0.25
-0.5106,0.767,0.233,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1531,0.31,0.352,0.338
-0.4391,0.743,0.257,0.0
-0.34,0.461,0.263,0.276
-0.296,0.688,0.312,0.0
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.423,0.577,0.0
0.0,0.0,1.0,0.0
-0.5574,0.474,0.526,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.25,0.0,0.5,0.5
0.0,0.0,0.0,0.0
0.4404,0.0,0.256,0.744
0.0,0.0,1.0,0.0
-0.296,0.524,0.476,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3182,0.697,0.303,0.0
0.0,0.0,1.0,0.0
-0.6115,0.571,0.429,0.0
-0.0772,0.302,0.698,0.0
0.0,0.0,0.0,0.0
-0.0772,0.565,0.435,0.0
-0.7089,0.83,0.17,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
-0.7906,0.778,0.222,0.0
-0.6597,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3597,0.0,0.546,0.454
0.0,0.0,1.0,0.0
-0.296,0.688,0.312,0.0
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
-0.5423,0.412,0.588,0.0
0.0,0.0,1.0,0.0
-0.5984,0.661,0.339,0.0
-0.296,0.423,0.577,0.0
0.6696,0.0,0.267,0.733
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5319,0.632,0.368,0.0
0.0,0.0,1.0,0.0
-0.3818,0.722,0.278,0.0
0.0,0.0,1.0,0.0
-0.5574,0.474,0.526,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.6908,0.485,0.515,0.0
0.5423,0.234,0.284,0.482
0.0,0.0,1.0,0.0
-0.5023,0.765,0.235,0.0
0.0,0.0,1.0,0.0
-0.3744,0.461,0.539,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.5106,0.463,0.316,0.221
0.4019,0.193,0.459,0.349
-0.5319,0.632,0.368,0.0
-0.5423,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
-0.4767,0.341,0.659,0.0
0.2732,0.0,0.0,1.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.508,0.492
-0.5423,0.636,0.364,0.0
-0.5423,0.467,0.533,0.0
-0.5267,0.688,0.312,0.0
-0.5423,0.778,0.222,0.0
0.4404,0.0,0.508,0.492
0.0772,0.0,0.698,0.302
0.0,0.0,1.0,0.0
0.5777,0.0,0.517,0.483
-0.765,0.524,0.476,0.0
-0.1027,0.422,0.098,0.48
-0.7003,0.744,0.256,0.0
-0.2484,0.441,0.233,0.326
-0.7964,0.604,0.396,0.0
0.2411,0.0,0.605,0.395
-0.7178,0.75,0.25,0.0
0.0,0.0,1.0,0.0
-0.7089,0.83,0.17,0.0
-0.8268,0.719,0.281,0.0
-0.5267,0.773,0.227,0.0
0.0,0.0,1.0,0.0
0.6115,0.0,0.6,0.4
-0.6908,1.0,0.0,0.0
-0.7906,0.7,0.3,0.0
0.3818,0.317,0.141,0.542
0.0,0.0,1.0,0.0
-0.296,0.615,0.385,0.0
-0.0516,0.311,0.405,0.284
-0.4497,0.596,0.404,0.0
0.0,0.0,1.0,0.0
0.3167,0.0,0.686,0.314
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4939,0.615,0.385,0.0
-0.6249,0.535,0.258,0.206
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.588,0.412
-0.296,0.355,0.645,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7906,0.875,0.125,0.0
-0.7845,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.7906,0.7,0.3,0.0
0.0,0.0,0.0,0.0
0.0754,0.329,0.299,0.372
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.6872,0.609,0.391,0.0
-0.7346,0.553,0.447,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
-0.2023,0.635,0.0,0.365
-0.0258,0.512,0.0,0.488
0.6705,0.0,0.353,0.647
-0.5423,0.778,0.222,0.0
-0.7096,0.596,0.404,0.0
0.4404,0.0,0.562,0.438
0.4404,0.0,0.256,0.744
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7964,0.67,0.33,0.0
-0.5319,0.632,0.368,0.0
0.5106,0.0,0.645,0.355
-0.6908,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,0.0,0.0
0.6249,0.0,0.328,0.672
0.0,0.0,1.0,0.0
-0.4404,0.293,0.707,0.0
0.0,0.0,1.0,0.0
0.0754,0.386,0.176,0.438
0.0762,0.0,0.755,0.245
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.5423,0.368,0.632,0.0
-0.6956,0.487,0.513,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
-0.7906,0.7,0.3,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.488,0.512
-0.4754,0.672,0.328,0.0
-0.3818,0.37,0.382,0.248
-0.5423,0.636,0.364,0.0
0.7332,0.222,0.303,0.475
-0.5319,0.632,0.368,0.0
-0.7906,0.583,0.417,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.5319,0.632,0.368,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.4767,0.608,0.392,0.0
-0.296,0.423,0.577,0.0
-0.5423,0.778,0.222,0.0
-0.3182,0.522,0.149,0.328
0.0,0.0,0.0,0.0
-0.5423,0.333,0.667,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6674,0.0,0.528,0.472
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.3182,0.0,0.0,1.0
-0.6908,1.0,0.0,0.0
-0.5423,0.778,0.222,0.0
-0.5267,0.815,0.185,0.0
0.0,0.0,1.0,0.0
-0.4201,0.489,0.213,0.298
0.0,0.0,1.0,0.0
-0.7845,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1531,0.169,0.704,0.127
0.3818,0.0,0.278,0.722
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.2263,0.432,0.247,0.321
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5256,0.629,0.371,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,0.0,0.0
-0.7184,0.667,0.333,0.0
-0.5423,0.778,0.222,0.0
0.4588,0.0,0.667,0.333
0.0,0.407,0.185,0.407
0.5719,0.0,0.654,0.346
-0.5267,0.688,0.312,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.296,0.0,0.312,0.688
-0.5423,0.778,0.222,0.0
0.128,0.1,0.731,0.169
-0.296,0.524,0.476,0.0
-0.7096,0.596,0.404,0.0
-0.5859,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1531,0.461,0.0,0.539
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.5423,0.28,0.72,0.0
0.0,0.0,1.0,0.0
-0.5256,0.326,0.674,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.94,0.06
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.5563,0.642,0.358,0.0
-0.5574,0.783,0.217,0.0
0.4215,0.0,0.417,0.583
-0.5319,0.632,0.368,0.0
0.0,0.0,1.0,0.0
-0.5267,0.815,0.185,0.0
-0.34,0.375,0.625,0.0
-0.1793,0.156,0.746,0.098
-0.7906,0.467,0.533,0.0
-0.5023,0.213,0.787,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.625,0.375
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4754,0.607,0.393,0.0
0.3612,0.0,0.667,0.333
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1027,0.085,0.915,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1531,0.174,0.72,0.106
0.0,0.0,1.0,0.0
0.7269,0.0,0.247,0.753
-0.4754,0.508,0.492,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.61,0.39
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.2911,0.237,0.763,0.0
0.0,0.0,1.0,0.0
0.7572,0.0,0.516,0.484
0.802,0.0,0.196,0.804
0.0,0.0,1.0,0.0
-0.6997,0.367,0.633,0.0
0.0258,0.133,0.73,0.137
-0.5483,0.282,0.718,0.0
-0.6096,0.554,0.446,0.0
0.7269,0.0,0.247,0.753
-0.5267,0.815,0.185,0.0
-0.6486,0.589,0.411,0.0
0.0387,0.0,0.933,0.067
0.0,0.0,1.0,0.0
-0.6801,0.605,0.395,0.0
0.3182,0.0,0.685,0.315
0.2598,0.0,0.798,0.202
0.0,0.0,1.0,0.0
0.128,0.0,0.727,0.273
0.128,0.192,0.548,0.26
0.3818,0.121,0.662,0.217
0.0,0.0,1.0,0.0
-0.6106,0.294,0.706,0.0
0.0,0.0,1.0,0.0
-0.4767,0.608,0.392,0.0
-0.5423,0.538,0.462,0.0
0.7579,0.0,0.316,0.684
0.1531,0.314,0.286,0.4
0.0,0.0,1.0,0.0
0.743,0.0,0.656,0.344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.6478,0.145,0.496,0.358
0.0772,0.112,0.761,0.127
-0.3597,0.384,0.616,0.0
0.0,0.0,1.0,0.0
-0.5423,0.226,0.774,0.0
-0.4939,0.444,0.556,0.0
-0.296,0.239,0.761,0.0
0.128,0.092,0.795,0.113
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6124,0.267,0.733,0.0
-0.2732,0.512,0.488,0.0
0.6597,0.0,0.481,0.519
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.408,0.592
-0.7906,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.513,0.487
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9413,0.0,0.213,0.787
0.0,0.0,1.0,0.0
-0.296,0.355,0.645,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3875,0.467,0.533,0.0
0.2263,0.262,0.388,0.35
0.3182,0.0,0.465,0.535
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0772,0.0,0.698,0.302
0.0,0.0,1.0,0.0
0.5859,0.0,0.678,0.322
0.2023,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3412,0.0,0.821,0.179
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.303,0.697
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4871,0.095,0.712,0.194
-0.5719,0.481,0.519,0.0
-0.34,0.286,0.714,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.333,0.667,0.0
0.0,0.0,1.0,0.0
-0.743,0.474,0.526,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6808,0.355,0.645,0.0
-0.5719,0.649,0.351,0.0
0.4404,0.0,0.408,0.592
-0.7906,0.318,0.682,0.0
0.0,0.0,1.0,0.0
0.128,0.0,0.769,0.231
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.5423,0.368,0.632,0.0
0.4019,0.0,0.649,0.351
-0.34,0.231,0.769,0.0
0.3182,0.0,0.465,0.535
-0.1027,0.136,0.748,0.117
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8126,0.0,0.486,0.514
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
-0.7096,0.855,0.145,0.0
0.5859,0.0,0.441,0.559
0.5859,0.0,0.568,0.432
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.709,0.291
0.3182,0.0,0.465,0.535
0.3182,0.0,0.303,0.697
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0772,0.0,0.822,0.178
0.0,0.0,1.0,0.0
-0.8481,0.605,0.395,0.0
-0.4754,0.756,0.244,0.0
0.0,0.0,1.0,0.0
-0.6628,0.33,0.67,0.0
0.0,0.0,1.0,0.0
-0.34,0.444,0.556,0.0
-0.5106,0.17,0.751,0.079
0.6369,0.0,0.714,0.286
-0.0516,0.13,0.87,0.0
0.0,0.0,1.0,0.0
0.0772,0.0,0.885,0.115
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5574,0.375,0.625,0.0
0.5719,0.0,0.778,0.222
-0.5423,0.538,0.462,0.0
0.3182,0.0,0.303,0.697
0.0,0.0,1.0,0.0
-0.4215,0.583,0.417,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
-0.7096,0.663,0.337,0.0
0.6369,0.0,0.488,0.512
0.6786,0.0,0.741,0.259
-0.34,0.286,0.714,0.0
-0.4215,0.189,0.811,0.0
0.3182,0.0,0.303,0.697
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4767,0.756,0.244,0.0
-0.296,0.268,0.732,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.161,0.839
0.144,0.279,0.398,0.323
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.211,0.789,0.0
-0.296,0.268,0.732,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3818,0.31,0.69,0.0
0.1761,0.181,0.572,0.247
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0258,0.338,0.308,0.354
0.3182,0.0,0.827,0.173
0.5859,0.0,0.612,0.388
0.3182,0.0,0.685,0.315
0.0,0.0,1.0,0.0
-0.4588,0.333,0.667,0.0
0.5267,0.0,0.779,0.221
0.0,0.0,1.0,0.0
-0.7906,0.778,0.222,0.0
0.4404,0.0,0.58,0.42
0.5859,0.0,0.294,0.706
0.0,0.0,1.0,0.0
-0.296,0.515,0.147,0.338
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.255,0.745,0.0
0.1513,0.0,0.557,0.443
0.3774,0.0,0.66,0.34
-0.4215,0.412,0.588,0.0
0.3182,0.0,0.635,0.365
0.3382,0.0,0.807,0.193
0.1531,0.128,0.714,0.158
-0.5423,0.28,0.72,0.0
0.765,0.122,0.389,0.489
0.5994,0.0,0.726,0.274
0.0,0.0,1.0,0.0
-0.4019,0.213,0.787,0.0
-0.0387,0.141,0.859,0.0
-0.0772,0.272,0.485,0.243
0.4062,0.195,0.394,0.41
-0.34,0.255,0.745,0.0
0.0,0.0,1.0,0.0
-0.6597,0.475,0.417,0.108
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0085,0.164,0.673,0.163
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.226,0.774,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.0,1.0
0.5209,0.0,0.543,0.457
0.0,0.0,1.0,0.0
0.3182,0.0,0.0,1.0
0.0,0.0,1.0,0.0
-0.5423,0.241,0.759,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.566,0.434
0.3804,0.0,0.435,0.565
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.081,0.919,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0258,0.267,0.476,0.257
0.0,0.0,1.0,0.0
0.4329,0.0,0.778,0.222
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4367,0.152,0.541,0.307
-0.34,0.375,0.625,0.0
0.3774,0.0,0.437,0.563
0.1511,0.0,0.758,0.242
-0.6408,0.514,0.486,0.0
0.5574,0.069,0.686,0.245
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.682,0.318
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.5983,0.0,0.71,0.29
0.0,0.0,1.0,0.0
-0.34,0.194,0.806,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1695,0.25,0.75,0.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.625,0.375
0.0258,0.0,0.927,0.073
0.5719,0.0,0.448,0.552
0.7003,0.0,0.463,0.537
0.0,0.0,1.0,0.0
0.3818,0.0,0.729,0.271
0.0,0.0,1.0,0.0
-0.2023,0.123,0.877,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0772,0.0,0.755,0.245
0.0,0.0,1.0,0.0
0.5859,0.0,0.798,0.202
0.0,0.0,1.0,0.0
0.0498,0.343,0.286,0.371
0.0,0.0,1.0,0.0
0.5719,0.0,0.519,0.481
0.4927,0.0,0.556,0.444
0.0,0.0,1.0,0.0
-0.34,0.375,0.625,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0762,0.0,0.794,0.206
0.0,0.0,1.0,0.0
