compound,negative,neutral,positive
-0.1759,0.115,0.885,0.0
-0.5423,0.259,0.741,0.0
0.0,0.0,1.0,0.0
-0.3818,0.342,0.658,0.0
0.9136,0.088,0.657,0.255
0.6597,0.106,0.634,0.261
-0.8807,0.483,0.517,0.0
0.128,0.0,0.571,0.429
0.0,0.0,1.0,0.0
0.7494,0.075,0.649,0.276
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1027,0.259,0.741,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0516,0.091,0.808,0.101
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1343,0.091,0.807,0.102
0.7184,0.0,0.684,0.316
0.946,0.0,0.727,0.273
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.3612,0.0,0.878,0.122
0.2714,0.0,0.589,0.411
0.2942,0.0,0.919,0.081
0.0,0.0,1.0,0.0
-0.4767,0.181,0.819,0.0
0.8932,0.0,0.7,0.3
0.5538,0.0,0.879,0.121
-0.6662,0.271,0.729,0.0
0.7269,0.1,0.598,0.302
0.0,0.0,1.0,0.0
-0.34,0.053,0.922,0.025
0.0772,0.143,0.707,0.149
0.7579,0.0,0.483,0.517
0.8658,0.0,0.662,0.338
-0.8201,0.367,0.633,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6908,0.32,0.68,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.803,0.197
-0.4912,0.088,0.912,0.0
0.0,0.0,1.0,0.0
0.9217,0.0,0.732,0.268
0.0,0.0,1.0,0.0
0.893,0.0,0.255,0.745
-0.2023,0.189,0.702,0.11
0.0,0.0,1.0,0.0
0.631,0.0,0.628,0.372
-0.3818,0.565,0.435,0.0
0.0,0.0,1.0,0.0
-0.0276,0.073,0.858,0.069
0.9228,0.0,0.395,0.605
0.2023,0.0,0.958,0.042
0.4779,0.112,0.727,0.161
0.0,0.0,1.0,0.0
-0.34,0.231,0.769,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.955,0.0,0.684,0.316
0.6114,0.0,0.2,0.8
0.34,0.0,0.844,0.156
0.0,0.0,1.0,0.0
0.5809,0.082,0.703,0.215
0.168,0.047,0.892,0.061
-0.3818,0.565,0.435,0.0
0.7531,0.0,0.554,0.446
0.4574,0.0,0.251,0.749
0.0,0.0,1.0,0.0
0.3699,0.0,0.892,0.108
0.6103,0.0,0.501,0.499
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.902,0.098
0.0,0.0,1.0,0.0
0.5574,0.0,0.566,0.434
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.797,0.203
0.765,0.0,0.761,0.239
0.2739,0.088,0.779,0.133
-0.4019,0.574,0.426,0.0
0.0,0.0,1.0,0.0
-0.8516,0.279,0.721,0.0
-0.1511,0.07,0.876,0.054
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.631,0.0,0.771,0.229
0.0,0.0,1.0,0.0
0.1759,0.0,0.78,0.22
0.0,0.0,1.0,0.0
-0.7351,0.307,0.693,0.0
-0.4389,0.591,0.409,0.0
0.5423,0.0,0.87,0.13
0.5106,0.0,0.769,0.231
0.0772,0.111,0.741,0.148
0.5093,0.0,0.852,0.148
0.4404,0.0,0.408,0.592
0.7345,0.0,0.492,0.508
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.449,0.551
0.6249,0.0,0.805,0.195
0.0,0.0,1.0,0.0
0.8647,0.056,0.563,0.381
0.3367,0.0,0.863,0.137
0.9484,0.062,0.65,0.287
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.4215,0.0,0.588,0.412
0.0,0.0,1.0,0.0
0.9499,0.025,0.654,0.321
0.923,0.0,0.73,0.27
0.1298,0.162,0.66,0.178
-0.7088,0.153,0.815,0.032
-0.1007,0.132,0.744,0.123
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5267,0.15,0.789,0.06
0.6808,0.0,0.699,0.301
0.2244,0.0,0.949,0.051
0.2023,0.0,0.795,0.205
0.0,0.0,1.0,0.0
-0.1891,0.131,0.792,0.076
0.0,0.0,1.0,0.0
0.8221,0.054,0.732,0.213
0.0,0.0,1.0,0.0
0.4404,0.0,0.508,0.492
0.8429,0.0,0.713,0.287
0.5994,0.0,0.588,0.412
0.2244,0.0,0.932,0.068
0.6437,0.091,0.668,0.241
0.0,0.0,1.0,0.0
-0.5927,0.264,0.584,0.152
0.2023,0.0,0.526,0.474
0.34,0.0,0.87,0.13
0.7814,0.026,0.807,0.167
-0.3818,0.157,0.843,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.513,0.487
0.0,0.0,1.0,0.0
0.5267,0.0,0.541,0.459
-0.0552,0.203,0.656,0.141
0.3818,0.0,0.822,0.178
0.4347,0.103,0.65,0.247
-0.69,0.224,0.657,0.119
0.3089,0.0,0.816,0.184
0.783,0.0,0.368,0.632
0.5707,0.0,0.837,0.163
0.0,0.0,1.0,0.0
0.25,0.219,0.438,0.344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.896,0.104
0.3468,0.119,0.733,0.149
0.6597,0.0,0.707,0.293
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5106,0.589,0.411,0.0
0.8856,0.0,0.768,0.232
0.504,0.0,0.821,0.179
0.5859,0.0,0.847,0.153
0.5158,0.0,0.913,0.087
-0.6341,0.166,0.834,0.0
0.1406,0.0,0.921,0.079
0.3612,0.0,0.928,0.072
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.811,0.189
0.5927,0.073,0.754,0.173
0.7537,0.0,0.795,0.205
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.177,0.032,0.968,0.0
0.4767,0.0,0.871,0.129
0.7269,0.0,0.764,0.236
0.7345,0.0,0.564,0.436
0.5719,0.0,0.73,0.27
0.2023,0.0,0.795,0.205
0.5236,0.137,0.649,0.214
0.7726,0.0,0.739,0.261
0.1531,0.061,0.861,0.078
0.0,0.0,1.0,0.0
0.7717,0.0,0.827,0.173
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4981,0.177,0.823,0.0
0.0,0.0,1.0,0.0
-0.5719,0.125,0.875,0.0
0.0,0.0,1.0,0.0
0.2714,0.0,0.852,0.148
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4853,0.272,0.547,0.181
0.69,0.0,0.775,0.225
0.0,0.0,1.0,0.0
0.4877,0.0,0.487,0.513
-0.0258,0.13,0.745,0.124
0.5859,0.0,0.789,0.211
0.0,0.0,1.0,0.0
0.4588,0.0,0.75,0.25
0.0,0.0,1.0,0.0
0.5106,0.0,0.476,0.524
0.0,0.0,1.0,0.0
0.8591,0.0,0.716,0.284
0.8091,0.0,0.621,0.379
0.1406,0.0,0.931,0.069
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0258,0.044,0.909,0.047
0.6757,0.0,0.791,0.209
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2942,0.0,0.856,0.144
-0.128,0.077,0.923,0.0
0.5692,0.0,0.792,0.208
0.1154,0.0,0.805,0.195
-0.4588,0.214,0.786,0.0
0.4574,0.0,0.875,0.125
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3802,0.0,0.89,0.11
0.0772,0.15,0.68,0.17
0.2716,0.0,0.656,0.344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.862,0.138
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5707,0.0,0.836,0.164
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6124,0.0,0.684,0.316
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.296,0.0,0.694,0.306
0.0,0.0,1.0,0.0
-0.1779,0.131,0.796,0.073
0.4404,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.3612,0.0,0.8,0.2
0.0,0.0,1.0,0.0
0.8531,0.0,0.67,0.33
0.0,0.0,1.0,0.0
0.34,0.0,0.862,0.138
0.0,0.0,1.0,0.0
0.4215,0.0,0.763,0.237
0.4019,0.0,0.649,0.351
0.6851,0.0,0.66,0.34
0.933,0.039,0.57,0.391
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0881,0.069,0.85,0.081
0.0,0.0,1.0,0.0
0.2732,0.094,0.742,0.164
-0.2942,0.29,0.556,0.154
0.3987,0.0,0.829,0.171
0.1984,0.077,0.811,0.112
0.6239,0.0,0.541,0.459
0.2942,0.0,0.804,0.196
0.7783,0.097,0.676,0.228
0.1555,0.109,0.72,0.17
0.4927,0.0,0.738,0.262
0.6597,0.0,0.787,0.213
0.0,0.0,1.0,0.0
-0.34,0.706,0.294,0.0
0.7579,0.0,0.581,0.419
0.0,0.0,1.0,0.0
0.5106,0.0,0.769,0.231
0.8225,0.0,0.744,0.256
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.213,0.531,0.256
-0.6671,0.242,0.758,0.0
0.7227,0.093,0.667,0.24
0.8218,0.0,0.728,0.272
0.2732,0.113,0.667,0.221
0.6369,0.093,0.636,0.271
0.34,0.0,0.924,0.076
0.6114,0.0,0.908,0.092
-0.6841,0.249,0.751,0.0
0.0,0.0,1.0,0.0
0.4664,0.143,0.616,0.241
0.5538,0.0,0.834,0.166
0.4215,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.6239,0.0,0.797,0.203
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.128,0.091,0.779,0.13
0.4337,0.047,0.838,0.114
-0.3071,0.101,0.899,0.0
-0.2422,0.279,0.538,0.183
0.0,0.0,1.0,0.0
-0.4389,0.743,0.257,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9151,0.0,0.556,0.444
-0.296,0.355,0.645,0.0
0.296,0.132,0.641,0.226
0.5859,0.0,0.703,0.297
-0.3382,0.255,0.745,0.0
0.4927,0.0,0.79,0.21
0.34,0.0,0.625,0.375
0.5267,0.0,0.764,0.236
-0.1779,0.23,0.593,0.178
0.8221,0.0,0.512,0.488
0.0,0.0,1.0,0.0
-0.5696,0.221,0.779,0.0
0.2732,0.0,0.861,0.139
0.25,0.0,0.75,0.25
0.4003,0.0,0.817,0.183
0.2942,0.0,0.834,0.166
0.0,0.0,1.0,0.0
0.2732,0.0,0.913,0.087
0.5915,0.0,0.884,0.116
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5399,0.0,0.775,0.225
0.8416,0.033,0.774,0.193
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4997,0.0,0.823,0.177
0.34,0.0,0.625,0.375
-0.34,0.088,0.912,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.898,0.102
0.0,0.0,1.0,0.0
0.088,0.179,0.63,0.191
0.128,0.248,0.367,0.385
-0.8462,0.198,0.802,0.0
0.6597,0.074,0.671,0.255
0.34,0.0,0.625,0.375
0.2228,0.215,0.496,0.288
0.2732,0.0,0.9,0.1
0.0,0.0,1.0,0.0
0.3382,0.0,0.807,0.193
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6124,0.0,0.821,0.179
0.4003,0.0,0.856,0.144
0.0,0.0,1.0,0.0
0.6239,0.0,0.328,0.672
0.4588,0.0,0.864,0.136
-0.4767,0.341,0.659,0.0
-0.4939,0.147,0.798,0.055
-0.3188,0.069,0.89,0.041
-0.128,0.205,0.63,0.165
0.0,0.0,1.0,0.0
0.5859,0.0,0.441,0.559
0.0,0.0,1.0,0.0
0.0129,0.097,0.757,0.147
0.0258,0.0,0.732,0.268
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3818,0.271,0.729,0.0
0.5106,0.074,0.698,0.228
0.6209,0.0,0.874,0.126
0.2023,0.0,0.769,0.231
0.0,0.0,1.0,0.0
0.4199,0.0,0.872,0.128
0.34,0.0,0.854,0.146
-0.4767,0.171,0.829,0.0
0.4767,0.041,0.86,0.099
0.7345,0.0,0.744,0.256
0.5411,0.0,0.88,0.12
0.0,0.0,1.0,0.0
0.4744,0.062,0.745,0.194
-0.1695,0.043,0.957,0.0
0.0,0.0,1.0,0.0
0.8588,0.0,0.604,0.396
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.84,0.16
0.906,0.0,0.588,0.412
0.168,0.121,0.726,0.153
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6864,0.062,0.733,0.204
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3147,0.141,0.654,0.205
0.0,0.0,1.0,0.0
-0.3818,0.245,0.755,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4003,0.0,0.722,0.278
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.828,0.172
0.8588,0.0,0.644,0.356
0.4588,0.0,0.5,0.5
0.34,0.0,0.876,0.124
-0.9517,0.32,0.68,0.0
-0.5423,0.368,0.632,0.0
-0.2714,0.234,0.634,0.132
-0.8271,0.562,0.438,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1531,0.162,0.634,0.204
0.4357,0.0,0.819,0.181
0.6486,0.0,0.43,0.57
0.5106,0.0,0.708,0.292
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4497,0.0,0.803,0.197
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.787,0.213
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6597,0.306,0.694,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.556,0.444
-0.4912,0.21,0.79,0.0
-0.1779,0.124,0.876,0.0
-0.4019,0.231,0.769,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.724,0.276
-0.5719,0.124,0.82,0.056
-0.4003,0.172,0.828,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8658,0.0,0.789,0.211
-0.1007,0.176,0.671,0.153
0.0,0.0,1.0,0.0
0.5859,0.0,0.568,0.432
0.4767,0.135,0.57,0.295
-0.5013,0.292,0.57,0.138
0.0,0.0,1.0,0.0
0.128,0.0,0.889,0.111
0.8402,0.09,0.451,0.459
-0.8118,0.428,0.476,0.095
0.34,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.6444,0.058,0.779,0.162
0.6988,0.0,0.295,0.705
0.714,0.047,0.792,0.162
0.4003,0.0,0.748,0.252
0.0,0.0,1.0,0.0
0.8469,0.0,0.797,0.203
0.0,0.0,1.0,0.0
0.3818,0.0,0.878,0.122
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.25,0.667,0.333,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.633,0.367
0.3612,0.0,0.667,0.333
0.0,0.0,1.0,0.0
0.636,0.0,0.656,0.344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.927,0.073
-0.1007,0.124,0.769,0.107
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7751,0.0,0.795,0.205
0.7783,0.0,0.726,0.274
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4389,0.491,0.509,0.0
0.2714,0.0,0.87,0.13
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.156,0.844,0.0
0.3182,0.0,0.566,0.434
-0.4019,0.222,0.778,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7003,0.0,0.823,0.177
0.8402,0.0,0.6,0.4
0.0,0.0,1.0,0.0
0.2732,0.0,0.769,0.231
0.7815,0.0,0.763,0.237
0.0,0.0,1.0,0.0
0.7906,0.0,0.816,0.184
0.4003,0.0,0.748,0.252
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9246,0.0,0.698,0.302
0.6808,0.0,0.556,0.444
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6315,0.0,0.731,0.269
0.8374,0.079,0.679,0.242
0.8277,0.135,0.575,0.29
0.5719,0.0,0.709,0.291
0.8588,0.0,0.462,0.538
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.737,0.263
0.9431,0.057,0.591,0.352
0.5517,0.0,0.767,0.233
0.0,0.0,1.0,0.0
0.6597,0.0,0.769,0.231
0.0,0.0,1.0,0.0
0.8122,0.0,0.785,0.215
0.0,0.0,1.0,0.0
0.4404,0.0,0.838,0.162
0.5106,0.0,0.732,0.268
0.3612,0.0,0.286,0.714
0.0,0.0,1.0,0.0
0.5994,0.053,0.81,0.136
0.5267,0.097,0.683,0.219
0.2263,0.0,0.84,0.16
-0.6158,0.103,0.897,0.0
0.8588,0.0,0.578,0.422
0.34,0.0,0.912,0.088
0.8381,0.119,0.483,0.398
0.4767,0.073,0.76,0.167
0.0,0.0,1.0,0.0
0.9633,0.081,0.519,0.4
-0.5502,0.134,0.866,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.909,0.091
0.0,0.0,1.0,0.0
-0.5795,0.12,0.88,0.0
0.3182,0.0,0.931,0.069
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6124,0.0,0.857,0.143
0.7717,0.0,0.544,0.456
0.1045,0.147,0.687,0.167
0.6239,0.0,0.328,0.672
0.793,0.0,0.813,0.187
0.3595,0.0,0.918,0.082
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6908,0.0,0.758,0.242
0.5673,0.0,0.686,0.314
0.8126,0.0,0.785,0.215
0.0,0.0,1.0,0.0
0.7269,0.0,0.596,0.404
0.34,0.0,0.769,0.231
0.7269,0.0,0.766,0.234
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.859,0.141
-0.1779,0.185,0.658,0.156
-0.3612,0.116,0.884,0.0
-0.4588,0.333,0.667,0.0
-0.1779,0.175,0.825,0.0
0.6343,0.035,0.809,0.156
0.3182,0.0,0.905,0.095
0.0,0.0,1.0,0.0
0.3612,0.0,0.667,0.333
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.126,0.063,0.86,0.077
0.0,0.0,1.0,0.0
0.5267,0.0,0.827,0.173
0.4939,0.0,0.868,0.132
0.5859,0.0,0.568,0.432
0.4019,0.0,0.27,0.73
0.34,0.0,0.676,0.324
0.7906,0.0,0.781,0.219
0.0,0.0,1.0,0.0
-0.0516,0.062,0.938,0.0
0.6239,0.0,0.494,0.506
0.34,0.0,0.844,0.156
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8537,0.044,0.713,0.243
0.0,0.0,1.0,0.0
0.0243,0.11,0.776,0.114
-0.1655,0.192,0.596,0.211
0.25,0.0,0.857,0.143
0.2732,0.0,0.861,0.139
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2023,0.0,0.94,0.06
0.5859,0.0,0.759,0.241
0.4224,0.087,0.775,0.138
0.2714,0.0,0.793,0.207
0.3612,0.0,0.865,0.135
0.2732,0.0,0.928,0.072
0.4515,0.0,0.628,0.372
0.0,0.0,1.0,0.0
0.6739,0.0,0.638,0.362
0.7739,0.0,0.774,0.226
0.3818,0.045,0.866,0.089
0.0,0.0,1.0,0.0
0.3612,0.0,0.878,0.122
0.2609,0.0,0.918,0.082
-0.296,0.121,0.879,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.063,0.769,0.168
0.5719,0.0,0.802,0.198
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.4588,0.0,0.786,0.214
0.0,0.0,1.0,0.0
0.508,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.612,0.388
0.5229,0.0,0.64,0.36
0.6369,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.0772,0.104,0.779,0.117
0.3612,0.0,0.762,0.238
0.34,0.0,0.821,0.179
0.7882,0.0,0.668,0.332
0.6124,0.0,0.714,0.286
-0.0516,0.119,0.769,0.112
0.2714,0.0,0.909,0.091
0.8271,0.0,0.859,0.141
-0.2023,0.122,0.878,0.0
-0.4168,0.387,0.405,0.208
0.5859,0.0,0.568,0.432
0.3612,0.0,0.783,0.217
0.7184,0.0,0.75,0.25
0.0,0.0,1.0,0.0
0.6808,0.0,0.72,0.28
0.9565,0.0,0.645,0.355
-0.5574,0.419,0.581,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3527,0.17,0.83,0.0
0.0772,0.0,0.894,0.106
0.3612,0.0,0.878,0.122
0.7096,0.0,0.337,0.663
0.6892,0.0,0.659,0.341
0.2023,0.0,0.859,0.141
0.8316,0.0,0.74,0.26
0.8675,0.0,0.418,0.582
0.4791,0.0,0.805,0.195
0.0,0.0,1.0,0.0
0.3612,0.0,0.737,0.263
0.0,0.0,1.0,0.0
0.2263,0.0,0.913,0.087
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.262,0.426,0.312
0.7743,0.075,0.712,0.212
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.903,0.097
0.0,0.0,1.0,0.0
0.3612,0.0,0.762,0.238
-0.0857,0.087,0.913,0.0
0.8715,0.0,0.763,0.237
0.0,0.0,1.0,0.0
0.3612,0.0,0.894,0.106
0.0,0.0,1.0,0.0
0.7351,0.05,0.757,0.193
-0.5386,0.142,0.858,0.0
-0.4389,0.292,0.708,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8316,0.0,0.577,0.423
0.0,0.0,1.0,0.0
0.9375,0.0,0.627,0.373
0.5859,0.0,0.568,0.432
0.4019,0.0,0.27,0.73
0.0,0.0,1.0,0.0
0.4102,0.142,0.684,0.174
0.3612,0.0,0.286,0.714
0.0,0.0,1.0,0.0
0.3612,0.0,0.839,0.161
-0.4019,0.278,0.722,0.0
0.5859,0.0,0.897,0.103
-0.5563,0.164,0.747,0.089
0.3699,0.098,0.737,0.165
0.5859,0.0,0.759,0.241
0.2263,0.246,0.351,0.404
0.0,0.0,1.0,0.0
0.7644,0.0,0.815,0.185
0.5859,0.0,0.758,0.242
0.0,0.12,0.731,0.149
0.0,0.0,1.0,0.0
0.5859,0.0,0.862,0.138
0.128,0.176,0.636,0.188
0.0,0.0,1.0,0.0
-0.0688,0.247,0.529,0.224
0.8588,0.0,0.541,0.459
-0.2755,0.232,0.768,0.0
0.0,0.0,1.0,0.0
0.4199,0.0,0.878,0.122
0.0258,0.274,0.444,0.281
0.8481,0.064,0.667,0.269
0.3612,0.0,0.706,0.294
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2023,0.0,0.69,0.31
0.4767,0.177,0.38,0.443
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8957,0.0,0.67,0.33
0.0,0.0,1.0,0.0
0.2023,0.0,0.904,0.096
0.7184,0.0,0.538,0.462
-0.1516,0.152,0.724,0.124
0.0,0.0,1.0,0.0
0.1909,0.131,0.744,0.126
0.7096,0.0,0.0,1.0
0.1531,0.0,0.714,0.286
0.7936,0.0,0.829,0.171
0.0,0.0,1.0,0.0
0.431,0.0,0.849,0.151
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7906,0.04,0.747,0.213
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4588,0.129,0.797,0.074
0.0,0.0,1.0,0.0
0.5145,0.121,0.65,0.229
0.296,0.141,0.652,0.207
-0.6486,0.589,0.411,0.0
0.2732,0.0,0.877,0.123
0.0,0.0,1.0,0.0
0.6749,0.041,0.821,0.138
0.7906,0.0,0.75,0.25
0.431,0.145,0.678,0.177
-0.7713,0.245,0.664,0.092
0.6124,0.0,0.75,0.25
-0.4717,0.339,0.661,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.856,0.144
-0.6476,0.518,0.482,0.0
-0.2263,0.176,0.72,0.104
0.6369,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.5562,0.0,0.805,0.195
0.5766,0.08,0.764,0.155
0.8296,0.078,0.724,0.198
0.0,0.0,1.0,0.0
0.34,0.0,0.876,0.124
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2675,0.068,0.831,0.1
-0.1531,0.444,0.556,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.885,0.115
0.4404,0.07,0.771,0.159
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
0.5859,0.0,0.774,0.226
0.8588,0.0,0.296,0.704
0.69,0.0,0.613,0.387
0.0,0.0,1.0,0.0
0.296,0.0,0.761,0.239
-0.6825,0.146,0.854,0.0
0.0,0.0,1.0,0.0
-0.34,0.167,0.833,0.0
0.5848,0.04,0.828,0.132
0.0,0.0,1.0,0.0
-0.3919,0.12,0.88,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.656,0.344
0.7177,0.0,0.875,0.125
0.6239,0.0,0.662,0.338
0.6597,0.0,0.671,0.329
0.6369,0.0,0.892,0.108
0.4559,0.0,0.824,0.176
0.7456,0.0,0.716,0.284
0.6808,0.0,0.616,0.384
-0.6868,0.24,0.642,0.119
0.3089,0.0,0.816,0.184
0.0,0.0,1.0,0.0
-0.2732,0.296,0.704,0.0
0.7096,0.0,0.789,0.211
0.0,0.0,1.0,0.0
0.1531,0.082,0.822,0.096
-0.1007,0.145,0.661,0.194
-0.7579,0.183,0.817,0.0
-0.2225,0.101,0.771,0.128
0.7964,0.0,0.785,0.215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7351,0.0,0.714,0.286
0.3612,0.0,0.545,0.455
0.0,0.0,1.0,0.0
-0.2263,0.056,0.944,0.0
0.2023,0.206,0.559,0.234
0.4588,0.0,0.897,0.103
