username,content,date,userlocation,likecount,retweetcount,followers,url
wuja13241,#ESPPOL Palpitacji serca w tym meczu dostałem przysięgam. Szczęsny co nas ratował to niewyobrażalne! https://t.co/i2se6dnovy,2021-06-19 21:07:58+00:00,,7,0,10,https://twitter.com/wuja13241/status/1406358117676425222
pan_olo,Big dramatic game it was! 👏Sądzę że po latach niezależnie czy wyjdziemy będzie wspominany jako jeden z najważniejszych meczów kadry Pamietajmy jednak dla zachowania równowagi że Hiszpanie też mają swoje problemy #ESPPOL,2021-06-19 21:07:58+00:00,,5,0,2936,https://twitter.com/pan_olo/status/1406358117651263493
MaciejSamcik,"Węgrzy urwali punkty Francuzom, Polacy Hiszpanom... Grupa Wyszechradzka na fali ;-) #ESPPOL",2021-06-19 21:07:58+00:00,"Warszawa, Polska",21,1,22518,https://twitter.com/MaciejSamcik/status/1406358116216811526
FilipZielinski_,"Oznaczać tu tego dziennikarza co mówił że się przygotowujemy na Hiszpanie i olaliśmy mecz ze Słowacją. Trzeba go przeprosić xDDd

#Euro2020 #POL #strefaeuro #ESPPOL #HISPOL",2021-06-19 21:07:57+00:00,"Warszawa, Polska",3,0,1579,https://twitter.com/FilipZielinski_/status/1406358112777474052
ZagonBzu,"#ESPPOL
MĘSKA, TWARDA, FANTASTYCZNA GRA POLSKIEJ REPREZENTACJI! NIE DAĆ SIĘ ESP NA Mistrzostwach Europy. Godne szacunku. MŁODZIEŻ SIĘ SPISAŁA!",2021-06-19 21:07:57+00:00,,0,0,7888,https://twitter.com/ZagonBzu/status/1406358112714506246
x_glav,"Szczęsny kurde dziś naprawde sie postarał, daj spokoj! polska gurom #ESPPOL https://t.co/ml9ltQxh1c",2021-06-19 21:07:55+00:00,she got lost ,5,0,212,https://twitter.com/x_glav/status/1406358104455974918
ManlikeMatt10,"Let's remember the man to create Lewandowski's first ever tournament goal was Kamil Jóźwiak
#ESPPOL #dcfc",2021-06-19 21:07:54+00:00,,0,0,105,https://twitter.com/ManlikeMatt10/status/1406358101440270336
MBarts_,"Ostatni raz #ESP na EURO nie wygrała żadnego z pierwszych 2 spotkań w... 1996 (remisy 1:1 z Bułgarią i Francją)

#ESPPOL #EURO2020 #strefaeuro",2021-06-19 21:07:54+00:00,Wielkopolska,0,0,261,https://twitter.com/MBarts_/status/1406358098223247363
bryteen1,"naprawdę od początku wierzyłam w naszą reprezentację, mimo tego, że niektórzy potrafili to wyśmiać i jestem dumna z tego, że teraz pokazali klasę i widać było, że robią wszystko co mogą! teraz czas na kolejny mecz, damy radę! #ESPPOL",2021-06-19 21:07:52+00:00,,2,0,7,https://twitter.com/bryteen1/status/1406358092745527296
imaginee_3,"któżby się tego spodziewał 😳 
jakby ze słowacją grali tak jak dzisiaj, to nie byłoby kolejnego meczu o wszystko ze szwecją...
#ESPPOL",2021-06-19 21:07:52+00:00,,0,0,23,https://twitter.com/imaginee_3/status/1406358090010742790
coffeepufff,"Tekst dzisiejszego meczu to zdecydowanie „jak nie Szczesny, to słupek” xd #ESPPOL",2021-06-19 21:07:51+00:00,She/her,5,0,2931,https://twitter.com/coffeepufff/status/1406358086227484675
skrzydlowski,Z meczu w którym mieliśmy dostać lanie tak naprawdę pogrążyliśmy trochę Hiszpanów. Ze Szwedami o drugie miejsce #ESPPOL #StrefaEuro #euro2020,2021-06-19 21:07:48+00:00,"Strzelin, Polska",2,0,24,https://twitter.com/skrzydlowski/status/1406358076308037638
Darek_tech,"Koniec meczu, #remis🔥⚽️
🇪🇸 #Espania 🆚 #Polska 🇵🇱  
1 - 1 
Działo się, była walka, były emocje, dobre zawody👏
Można? Pewnie, że tak👊
Foto📸, #sport_tvppl⤵️
#ESPPOL #EURO2020 #LaczyNasEuro #StrefaEuro #Euro2021 https://t.co/C4SsNJvUda",2021-06-19 21:07:48+00:00,Polska,3,0,690,https://twitter.com/Darek_tech/status/1406358076131885057
mrs_Farevell,Szczerze mówiąc to nie spodziewałam się takiego wyniku i takiej gry. Jest nadzieja! #ESPPOL,2021-06-19 21:07:48+00:00,,5,0,272,https://twitter.com/mrs_Farevell/status/1406358073929867266
TheWasted0ne,"Ale że po Słowacji wszyscy chcieli wypierdolić całą kadrę i PZPN, a teraz, przy ledwo wybronionym remisie przy totalnej dominacji przeciwników nagle wszyscy dumni? Co się zmieniło? #ESPPOL #POLSPA #Euro2021",2021-06-19 21:07:48+00:00,,1,0,9,https://twitter.com/TheWasted0ne/status/1406358073896275974
_louthefish_,Grali dzisiaj zajebiscie #ESPPOL,2021-06-19 21:07:39+00:00, ◟̽◞̽ she/her 👉,1,0,1135,https://twitter.com/_louthefish_/status/1406358034851549186
medrzejewski,"I kto dzisiaj powie że @janbednarek_ odleciał przed meczem #ESPPOL? Brawo dla naszej defensywy, dzisiaj grała solidnie a nade wszystko z sercem i ofiarnie. Tyle i aż tyle wystarczy by iść do szatni z podniesioną głową. Wielkie brawa 👏👏👏",2021-06-19 21:07:37+00:00,,0,0,141,https://twitter.com/medrzejewski/status/1406358030212599814
PrawaStronaa,"""Jak dobrze że Polska ma Roberta Lewandowskiego"" #ESPPOL https://t.co/oXdfN0S7os",2021-06-19 21:07:36+00:00,Polska,9,0,7751,https://twitter.com/PrawaStronaa/status/1406358025623977987
adormantheart,JESTEM DUMNA ❤️ #ESPPOL,2021-06-19 21:07:36+00:00,Poland,0,0,2273,https://twitter.com/adormantheart/status/1406358023170408454
pawel_sza,Kiedy patrzysz na mecz Polaków i nie czujesz wstydu #ESPPOL https://t.co/APJvvy4xPX,2021-06-19 21:07:34+00:00,"Gdańsk, Polska",2,0,34,https://twitter.com/pawel_sza/status/1406358015528341514
CieciuGg,Mecz Polska Vs Szwecja. Jazda z Kurwami! #ESPPOL #Euro2021 https://t.co/oIQ2pttrru,2021-06-19 21:07:30+00:00,Polska,34,3,773,https://twitter.com/CieciuGg/status/1406357998931517448
_tommo_way,BEDE TYPA W SNACH NAWIEDZAC #ESPPOL https://t.co/NtuxCGaBLG,2021-06-19 21:07:29+00:00,𝕔𝕪𝕣𝕜,13,0,568,https://twitter.com/_tommo_way/status/1406357994078679041
PoPrawnik2,"Mogła być corrida, a była bitwa na pomidory. 
#ESPPOL",2021-06-19 21:07:26+00:00,,2,0,8275,https://twitter.com/PoPrawnik2/status/1406357980426145798
T_Mariusz_T,Zieliński gdzie kolego byłeś w tym meczu??? #ESPPOL,2021-06-19 21:07:25+00:00,Poland,0,0,352,https://twitter.com/T_Mariusz_T/status/1406357978698203138
szczurzamordka0,"Nie było żadnego faulu w 88 minucie co wy bredzicie, Hiszpan jest niewinny!!
Zniszczyliście moje marzenia 3:0 bo Polaczki muszą się popisywać.
Tego Gola to chyba na farcie trafili.
Jak się pokaza na tych mistrzostwach to się chyba Spale ze wstydu 😡
#Euro2021 #ESPPOL",2021-06-19 21:07:25+00:00,W/W/P/N/K/D/W/,1,0,339,https://twitter.com/szczurzamordka0/status/1406357976152162305
joonspear,Szczęsny w trendach więc z ciekawości weszłam i no niby nie powinnam się śmiać ale te tweety o nim są takie zabawne 😭😭😭 #ESPPOL,2021-06-19 21:07:23+00:00,she/her ,0,0,311,https://twitter.com/joonspear/status/1406357968044625926
losicax,I teraz wszystkim którzy mówili że dostaniemy wpierdol od Hiszpani środkowy palec #ESPPOL,2021-06-19 21:07:21+00:00,justin follows {29092015} ,0,0,1901,https://twitter.com/losicax/status/1406357960733999108
duatiful,"ja pierdole, ja nie chce myśleć jakie emocje beda przy meczu ze szwecją.. #ESPPOL",2021-06-19 21:07:17+00:00,he/him,3,0,3281,https://twitter.com/duatiful/status/1406357945886162944
janek777777,Na taką grę czekaliśmy. Brawo Drużyna! #ESPPOL #UefaEuro2020,2021-06-19 21:07:17+00:00,,0,0,591,https://twitter.com/janek777777/status/1406357944447520776
zaspany_34,Najlepsze było to że w 88 min było słychać Polskich kibiców to jest sztos😎🇵🇱⚽️ #POL #ESPPOL #Euro2020 Ale nie wybaczę meczu ze Słowacja 👇 https://t.co/uYAPA3yIVq,2021-06-19 21:07:17+00:00,Poland,4,0,697,https://twitter.com/zaspany_34/status/1406357944309108742
tvn24sport,"#ESPPOL | Na Euro może być o Polsce 🇵🇱 jeszcze głośno 💪

Oglądaj #StrefaKibica w #TVN24 i TVN24 GO | Polecamy serwis specjalny #EURO2020: https://t.co/YMaaJMkUDg

https://t.co/ArBapNYk62",2021-06-19 21:07:16+00:00,,5,0,43206,https://twitter.com/tvn24sport/status/1406357939993055232
sweetenersart,dobra moja przepowiednia sie nie sprawdzila ale blisko bylam #ESPPOL https://t.co/sfYnxRii3B,2021-06-19 21:07:15+00:00,,0,0,599,https://twitter.com/sweetenersart/status/1406357934897090568
mlanczkowski,"Analizuję właśnie spotkanie i wyciągam z niego wnioski do jutrzejszego tekstu. Powiem Wam, że dawno nie sprawiało to takiej radości, jak teraz. Najlepszy mecz naszych od dawna.  #ESPPOL #ESPPOL",2021-06-19 21:07:12+00:00,Suwałki,4,0,2839,https://twitter.com/mlanczkowski/status/1406357922498727936
Matek77285623,CI KTORZY PISZA ZE SZCZESNY ZAGRAL DOBRY MECZ POWINISCIE STANAC NA STOLKU Z LINA W REKU XDDDD JEBNIJCIE SIE W LEB IDIOCI TO NIE STALOWE RECE Z ARSENALU TYLKO GRUBY Z B KLASY  #ESPPOL,2021-06-19 21:07:11+00:00,,0,0,4,https://twitter.com/Matek77285623/status/1406357921106116611
wejssss,"JEST DOBRZE PANOWIE KRÓTKO LECIMY KURWA 
#ESPPOL",2021-06-19 21:07:09+00:00,Stockholm,0,0,8,https://twitter.com/wejssss/status/1406357912251940873
MarcinMalawko,"#HUN pokazały serce 💚🤍❤️
#SCO pokazała serce 💙🤍
#POL pokazała serce 🤍❤️

To bardzo wiele, pamiętając kompromitację naszej reprezentacji. 

#StrefaEuro 
#EURO2020 #ESPPOL",2021-06-19 21:07:09+00:00,"Białystok, Polska",12,0,1187,https://twitter.com/MarcinMalawko/status/1406357910028963840
piekielnemysli,"Te Euro jest tak pokurwione i nie obliczane, nie mówcie, że nie #ESPPOL #EURO2020",2021-06-19 21:07:07+00:00,concerts is my comfort place,7,0,1795,https://twitter.com/piekielnemysli/status/1406357903343292423
julczykx,"Dobra niech ktoś mi teraz owiec co musi być żebyśmy z grupy wyszli. Oczywiście musimy wygrać z  Szwecją, ale jeszcze będą inne  mecze w naszej grupie, więc jak one muszą pójść?  #ESPPOL",2021-06-19 21:07:06+00:00,"Culver City, CA",0,0,1147,https://twitter.com/julczykx/status/1406357897974530054
FafoonHd,Pomylone gary. Żartowałem z tymi memami #ESPPOL,2021-06-19 21:07:06+00:00,"Poznań, Polska",0,0,2,https://twitter.com/FafoonHd/status/1406357897496367107
PaulinaBartcza2,"Dobrze, że tam był słupek, bo powiedziałam, że zgolę się na łyso jak Szczęsny obroni karnego 😅😬😨 #ESPPOL",2021-06-19 21:07:05+00:00,,0,0,5,https://twitter.com/PaulinaBartcza2/status/1406357895432785922
_V4l3NTIN3,1 - 1 nie jest źle ale każdy wie że gdyby nie to że nie strzelili karnego to byśmy przegrali #ESPPOL,2021-06-19 21:07:05+00:00,"13.04.22, 28.04.22",5,0,1388,https://twitter.com/_V4l3NTIN3/status/1406357894686199814
chylkara_,modlilam sie zeby grosicki dostal juz ta zolta kartke loool #ESPPOL,2021-06-19 21:07:05+00:00,Bungalow ,0,0,399,https://twitter.com/chylkara_/status/1406357892844900358
selilycollins,lecimy po wygrana ze szwecja!!! rozpierdolimy system wierze w to #ESPPOL,2021-06-19 21:07:03+00:00,10.01.20 selena noticed me ,7,0,2795,https://twitter.com/selilycollins/status/1406357887258136576
jamjasiu,"Nic mnie nie wkurwia jak narzekający Kowal. Trzeba się cieszyć, jesteśmy w grze! #ESPPOL #HejtPark",2021-06-19 21:07:02+00:00,"Warszawa, Polska",2,0,4,https://twitter.com/jamjasiu/status/1406357880484286465
JerzyChromik,Moje konto obserwuje tylko jeden reprezentant - @kamilglik25. Nawet na Twitterze trzeba mieć trochę szczęścia... #ESPPOL,2021-06-19 21:07:02+00:00,Warszawa,216,0,10244,https://twitter.com/JerzyChromik/status/1406357879909662720
historia_sportu,Mamy potencjał. Piłka to głowa. Charakter. Może porażka ze Słowacją była potrzebna. WSZYSTKO W NASZYCH GŁOWACH NOGACH #ESPPOL #eurotvp #STREFAEURO,2021-06-19 21:07:02+00:00,"Bielsko-Biała, Polska",1,0,698,https://twitter.com/historia_sportu/status/1406357879888781317
stanczyk_pawe,"Pomyśleć co by było gdybyśmy wygrali ze Słowacją. Jak podeszlibyśmy do tego meczu. Czy z góry zakładając, że można sobie odpuścić czy na luzie dającym szansę jeszcze lepiej grać. Ale czy potrzeba było pochodzić do tego na takich nerwach #strefaeuro #euro2020 #ESPPOL",2021-06-19 21:06:59+00:00,Poland,0,0,48,https://twitter.com/stanczyk_pawe/status/1406357869709119493
Konrad_J_B,"Piękny mecz.
Szczęsny - prawdziwy wojownik.

#ESPPOL #EURO2020",2021-06-19 21:06:58+00:00,,2,0,135,https://twitter.com/Konrad_J_B/status/1406357863010811906
KamilTybor,"Dwie konkluzje:

✔️ Kozłowski w pierwszym składzie,
✔️ Frankowski niech lepiej nie gra (wcale). 

#ESPPOL #POL",2021-06-19 21:06:57+00:00,France,12,0,1828,https://twitter.com/KamilTybor/status/1406357859449909251
adrianpudlo,"Dziękuję za ten ""mecz o wszystko"". Przeżyłem Portugalię, Niemcy, Chorwację, Czechy, nie wiem co tam jeszcze było, nie chce mi się wyliczać. Fajnie było wreszcie nie usłyszeć w końcówce ""niestety"". Teraz wygrana ze Szwecją na flow, nie może być inaczej. #ESPPOL",2021-06-19 21:06:56+00:00,Warszawa,13,0,897,https://twitter.com/adrianpudlo/status/1406357858321588234
KoteckiPawel,"Szkoda tej żołtej kartki dla Lewego na Laporcie. Musi sie pilnować, żeby np. nie wykartkować się na półfinał. #ESPPOL #ŁaczyNasPiłka #POL",2021-06-19 21:06:56+00:00,"Poznań, Polska",0,0,37,https://twitter.com/KoteckiPawel/status/1406357857306611716
Spanish_Dream_,"Krychowiak nie grał i od razu lepiej poszło

 #ESPPOL",2021-06-19 21:06:56+00:00,23y,3,0,4718,https://twitter.com/Spanish_Dream_/status/1406357854727118850
mwaligoora,Ten sam słupek uratował nas i Hiszpanów przed stratą gola #ESPPOL #gramydalej,2021-06-19 21:06:55+00:00,,1,0,1,https://twitter.com/mwaligoora/status/1406357853695262726
mitmichaelTWSD,"Szczesny ze Słowacja słabiutko ale dzisiaj stanał na wysokosci zadania
#strefaEuro #EURO2020 #POL #ESPPOL",2021-06-19 21:06:53+00:00,"Krosno, Polska",1,0,505,https://twitter.com/mitmichaelTWSD/status/1406357843759009798
coffeepufff,"I to sa właśnie Polacy, byli pewnej wygranej ze Słowacja i przewalili bo chujowo grali i dopiero jak im sie dupa paliła to sie cos wzięli za grę xd   #ESPPOL",2021-06-19 21:06:53+00:00,She/her,0,0,2931,https://twitter.com/coffeepufff/status/1406357841779245056
radkul86,No to teraz Szwecji zróbmy POTOP! #ESPPOL,2021-06-19 21:06:50+00:00,Łódzkie,13,0,3682,https://twitter.com/radkul86/status/1406357831067095055
maciejos__,A kowalczyk (celowo z małej) dalej się przypierdala 👍 #ESPPOL #EURO2020 #strefaeuro,2021-06-19 21:06:46+00:00,,5,0,1049,https://twitter.com/maciejos__/status/1406357815518806021
RybkaPatryk,"Pięknie walczyli, wreszcie była drużyna, w końcu po skończonym meczu można być z nich dumnym! 👏👏👏😀😀😀
#ESPPOL #EURO2020 #strefaeuro",2021-06-19 21:06:45+00:00,Sufczyn ,5,0,980,https://twitter.com/RybkaPatryk/status/1406357809181175809
crazzygirl0,Mam wrażenie że dzisiaj połowa zawodników dostała żółte kartki XDD #ESPPOL,2021-06-19 21:06:43+00:00,she/her,9,0,1293,https://twitter.com/crazzygirl0/status/1406357801597812739
blackwhitexz,"Mecz o wszystko dwa razy tego jeszcze nie grali 
#ESPPOL",2021-06-19 21:06:43+00:00,,4,0,417,https://twitter.com/blackwhitexz/status/1406357801434234884
Diegom3011,Zobaczcie jak cała drużyna pobiegła do Roberta po strzeleniu bramki aby razem się cieszyć. Mały gest a cieszy❤ #strefaEuro #ESPPOL,2021-06-19 21:06:41+00:00,Polska,4,1,38,https://twitter.com/Diegom3011/status/1406357795629408260
IjonTichy14,"#ESPPOL Dowieźli ten remis.
A z tonu - zacznie się dmuchanie balonika.

A przecież wymęczyli i mieli szczęście, iż Lewandowskiemu uznali bramkę.

Węgry z Francją, Szkocja z Anglią, czy nawet Danii z Belgią - to tam się mogły narodzić drużyny. Tu były tylko bolesne skurcze.",2021-06-19 21:06:41+00:00,,5,0,654,https://twitter.com/IjonTichy14/status/1406357794467586048
dikjot1,"@Kardon1986_2 Cud w Sewilli,ale Szwecja to bardzo fizyczna toporna druzyna i trudna przeprawa w srode ☝️🙄 #ESPPOL",2021-06-19 21:06:41+00:00,"Polska,Galicja",0,1,286,https://twitter.com/dikjot1/status/1406357792219447297
minniebeanie,"przyznaje to był dosyć dobry mecz chociaż kompletnie się nie spodziewałam XD Nie wiem, jakby Polska ma takie coś w sobie, że chujowo jej idzie ze słabym zespołami, a z dobrymi jest okej  #ESPPOL",2021-06-19 21:06:40+00:00,,1,0,559,https://twitter.com/minniebeanie/status/1406357788691943432
kubararytas,"Kurwa, kocham Was @LaczyNasPilka. Co dzisiaj charakter pokazaliście to coś pięknego. Gdzie wasze pierdolenie o meczu o honor @RMF24pl, @RadioZET_NEWS, @Zloteprzebojepl, @Antyradiopl i cała reszta radiowych bezbeków? Zajmijcie się puszczaniem muzyki lepiej w końcu. #POL #ESPPOL https://t.co/53U0YdKb8M",2021-06-19 21:06:37+00:00,,32,0,1935,https://twitter.com/kubararytas/status/1406357774678822915
Przemek1945,"Cierpieliśmy w tym meczu, ale mam wrażeni, że to potrafimy robić najlepiej. Nie był to najlepszy mecz, ale liczy się wynik. Teraz poprawić grę w ataku pozycyjnym i po zwycięstwo ze świetnie broniącą się Szwecją. #strefaeuro #ESPPOL",2021-06-19 21:06:36+00:00,"Gliwice, Polska",6,0,395,https://twitter.com/Przemek1945/status/1406357773227638786
Grzybiarz4,Dobra kurwa tego się nie spodziewałem. Pierwszy raz od lat jestem dumny z tej drużyny XDDDD Przepraszam potenrznom Bolzge za brak wiary #ESPPOL,2021-06-19 21:06:35+00:00,"Lodz, Poland",1,0,7,https://twitter.com/Grzybiarz4/status/1406357769557524481
hipnotyzacja,"Jebanie sędziego to nie tylko przyjemność, ale również obowiązek, pamiętajcie!! Swoją drogą, serio było dobrze, a na pewno lepiej niż zdecydowana większość myślała, że będzie #ESPPOL",2021-06-19 21:06:34+00:00,,2,0,389,https://twitter.com/hipnotyzacja/status/1406357762553090061
_peekakoo,"mój tato podsumowal hiszpanów ""nIE RuSz NiE DoTYkaJ MnIe Bo Ja w PiLkE GrAm"" xddd
#ESPPOL",2021-06-19 21:06:32+00:00,『bts~txt』she/her,5,0,712,https://twitter.com/_peekakoo/status/1406357755628302336
rzeczpospolita,".@KamilKolsut z Sewilli: Nie było husarii, ani obrony Częstochowy. Polacy zagrali w Sewilli rozważnie, nie romantycznie. Dokładnie tak, jak pozwalały nam umiejętności. To był jeden z tych meczów, które mogą stworzyć drużynę. #EURO2020 #ESPPOL

https://t.co/NpeWHs1bsN",2021-06-19 21:06:31+00:00,Polska,26,0,306458,https://twitter.com/rzeczpospolita/status/1406357753547866113
Laga_Do_Przodu,"Nie można było grać tak od razu, a nie człapać i machać łapami jak pipki? #ESPPOL",2021-06-19 21:06:31+00:00,,1,0,349,https://twitter.com/Laga_Do_Przodu/status/1406357753434677250
TVeegas,"No kurwa nie mogę, nie wytrzymie, udało się XD #ESPPOL",2021-06-19 21:06:31+00:00,Lublin,2,0,5,https://twitter.com/TVeegas/status/1406357750150479872
PawelDocentp,#ESPPOL wszyscy chwała @lewy_official ale co zmianę dał Kacper Kozłowski! Będzie kiedyś „Pan Piłkarz”!👏👏,2021-06-19 21:06:30+00:00,"Dębica, Polska",4,0,43,https://twitter.com/PawelDocentp/status/1406357748103720961
PSzponar,Orsato to powinien dziękować za pracuje dla UEFA.. Bo w normalnej firmie wyleciałby na pysk po takim meczu #ESPPOL,2021-06-19 21:06:30+00:00,"Ulm, Germany",1,0,1004,https://twitter.com/PSzponar/status/1406357747885613058
DISCOROBAK,"no ja wam powiem kochani, że nie spodziewałam się, że nie przegramy #ESPPOL",2021-06-19 21:06:30+00:00,she/her • 20,3,0,981,https://twitter.com/DISCOROBAK/status/1406357745872351238
Michal_Kowanski,"Pewnie się powtórzę ale Piotr Zieliński to jest casus Krzysztofa Warzychy… W klubie znakomity, w Reprezentacji anonimowe występy… #ESPPOL #EURO2020",2021-06-19 21:06:27+00:00,"Warszawa, Polska",11,0,1553,https://twitter.com/Michal_Kowanski/status/1406357735243984900
dawajwino13,koniec emocji #ESPPOL,2021-06-19 21:06:26+00:00,veni vidi vici,0,0,462,https://twitter.com/dawajwino13/status/1406357730378620947
Eurosport_PL,"POZOSTAJEMY W GRZE 😍😍😍

#EURO2020 #ESPPOL https://t.co/PSuj8xDFzv",2021-06-19 21:06:25+00:00,Warsaw,42,0,92311,https://twitter.com/Eurosport_PL/status/1406357726905585666
krul390732002,Lewandowski w końcu zagrał mecz na turnieju z którego możemy być dumni #ESPPOL,2021-06-19 21:06:25+00:00,"Poznań, Polska",1,0,8,https://twitter.com/krul390732002/status/1406357724473049101
Olwiast,"Jest dobrze, nie było źle ❤️ #ESPPOL #EspanaPolonia",2021-06-19 21:06:23+00:00,Polska,1,0,241,https://twitter.com/Olwiast/status/1406357717762117635
PrezesObywatel,"Sousa, nie wystawiaj Krychowiak!
#ESPPOL",2021-06-19 21:06:23+00:00,Chrząszczyżewoszyce/Łękołody,3,1,3166,https://twitter.com/PrezesObywatel/status/1406357716432478209
prowincjusz58,"I po meczu. Defetyści zakrzyknęli: zawsze w was wierzyłem! Polska husaria! A kilka pań nie pokaże cycków. Naważone piwo wypite, teraz tylko zrobić Szwedom potop! #ESPPOL",2021-06-19 21:06:21+00:00,Polska,0,0,1485,https://twitter.com/prowincjusz58/status/1406357711697203203
rakmar82,"W końcu mam wyszedł mecz o wszystko :-) 
#ESPPOL",2021-06-19 21:06:21+00:00,,0,0,84,https://twitter.com/rakmar82/status/1406357711017684995
Salon24pl,"Za tak grającą reprezentację Polski każdy kibic da się pokroić! Biało-Czerwoni wreszcie stanowili monolit, jedne za drugiego umierał na boisku i udało się! #POL #POLESP #ESPPOL #Euro2021 #EURO2020 

https://t.co/BbFAlRfEol",2021-06-19 21:06:18+00:00,Polska,18,3,22625,https://twitter.com/Salon24pl/status/1406357696157208576
pawel_lesniak,"Nie wierzyłem ani przez chwile, ale barwy na sobie miałem. Od rana. Bo kibicem się jest albo się bywa. Mecz Polaków na turnieju to WIELKIE święto, Panowie. Zrobiliście kawał dobrej roboty. Nie było błędów. Jedziemy teraz. Jeśli odpadniemy, walczymy… 🇵🇱⚽️ #ESPPOL @LaczyNasPilka",2021-06-19 21:06:17+00:00,Sosnowiec,1,0,227,https://twitter.com/pawel_lesniak/status/1406357694076837888
adziarobak,Szacunek ! #ESPPOL #Euro2020,2021-06-19 21:06:17+00:00,,0,0,2,https://twitter.com/adziarobak/status/1406357693036650502
MMagdaMu,"Nie będzie meczu o honor tylko mecz O WSZYSTKO?! Tego się nie spodziewałam 😅 brawo Polacy, ale więcej w tym było szczęścia niż rozumu 😂 #ESPPOL",2021-06-19 21:06:16+00:00,Poland,0,0,20,https://twitter.com/MMagdaMu/status/1406357690050297856
matejaPL,To co się wyprawiało przed naszą bramką to stan przedzawałowy. #Euro2020 #strefaeuro #ESPPOL #ESP #POL,2021-06-19 21:06:15+00:00,Podkarpacie,0,0,306,https://twitter.com/matejaPL/status/1406357683574390787
czysc00,"teraz wszystkie zespoły grają o wszystko. ja nie dupie, nie sądziłam, że w tej grupie jest to możliwe 😂 #POL #EURO2020 #ESPPOL",2021-06-19 21:06:14+00:00,Poland,0,0,172,https://twitter.com/czysc00/status/1406357681288499200
The_Pocisk,"Wszyscy przed meczem spodziewali się ""hiszpańskiej inkwizycji"", ale ta nie spodziewała się Polski 😈⚽️
#Euro2020 #ESPPOL https://t.co/yEIc4beUIA",2021-06-19 21:06:14+00:00,Poland 🇵🇱,8,0,4401,https://twitter.com/The_Pocisk/status/1406357678725664768
chylkara_,nie n zal mi hispzanii kibicowalam im i patrzac na ich gre to powinni wygrac xd #ESPPOL,2021-06-19 21:06:11+00:00,Bungalow ,0,0,399,https://twitter.com/chylkara_/status/1406357669338828809
WdowiakJakub,"Mecz z Hiszpanią, co o nim sądzicie?
#ESPPOL https://t.co/jVadIDPSRM",2021-06-19 21:06:10+00:00,"Warszawa, Polska",0,0,19,https://twitter.com/WdowiakJakub/status/1406357665312301058
Wladek_Z,"Ale żeby grać dwa mecze o wszystko?
 #ESPPOL",2021-06-19 21:06:08+00:00,,1,0,322,https://twitter.com/Wladek_Z/status/1406357655115997187
p_olbrys,"Mimo przegranej ze Słowacją, widać było zalążek idei gry w piłkę, dominacji przez posiadanie. Z Hiszpanią - punkt na tyle ważny, iż nikt nie będzie mówił o stylu w jakim został zdobyty.

Brawo za mocny mental i wynik DRUŻYNO! ⚪🔴
#ESPPOL",2021-06-19 21:06:07+00:00,Warszawa | Maków Mazowiecki,1,0,75,https://twitter.com/p_olbrys/status/1406357652620386305
Kubicowy,Wygraliśmy 1:1! #ESPPOL #Euro2020,2021-06-19 21:06:06+00:00,,7,0,802,https://twitter.com/Kubicowy/status/1406357645192306688
JulkaDankowska,"Tyskie kiedy nie musi stawiać piwa Hiszpanom 
 #ESPPOL https://t.co/FwWHQE6nD7",2021-06-19 21:06:04+00:00,,6,0,42,https://twitter.com/JulkaDankowska/status/1406357637516693506
ThePetryk,"To teraz z pokorą przygotujmy się na Szwedów. Brawo za walkę 
#ESPPOL",2021-06-19 21:06:03+00:00,,1,0,4,https://twitter.com/ThePetryk/status/1406357634614280195
JanuszKibol,"Taktyka-sraktyka. Na turnieju liczy się wola walki, wiara w zwycięstwo, team spirit!😀 Mam nadzieję, że dzisiaj narodziła się drużyna. #ESPPOL #strefaeuro",2021-06-19 21:06:02+00:00,,17,0,2562,https://twitter.com/JanuszKibol/status/1406357630898032654
sercezlewej,Dziekujemy!!!!!!!! #ESPPOL,2021-06-19 21:05:59+00:00,"Warszawa, Polska",1,0,2135,https://twitter.com/sercezlewej/status/1406357618004746244
sheyomaniaczka,"Moja mama wyzywała sędziego w ten sposób: "" I CO TERAZ KURWA ZROBISZ SMERFIE PIERDOLONY"" XDDD NIEBIESKIE KOSZULKI MIELI A MOJA MAMA RÓWNO Z NIMI A POTEM JESZCZE OD FASZYSTÓW XDDDDD NIE MOGĘ SHSHSJSHSHSAHSHS #ESPPOL",2021-06-19 21:05:59+00:00,"Culver City, CA",17,0,1724,https://twitter.com/sheyomaniaczka/status/1406357616968806406
jacob_jozwiak,"We play until the end! Do przodu Polsko!! Teraz mecz o wszystko z #SWE
#POL #ESP #ESPPOL #Polska #Poland #Spain #Espana #Euro2020 https://t.co/0zz5yoQTeP",2021-06-19 21:05:59+00:00,Νέα Σμύρνη 🇬🇷 & Gdańsk 🇵🇱,16,2,1778,https://twitter.com/jacob_jozwiak/status/1406357616704602118
JacekCzaplewski,"Co mi się podobało:
- koszula Sousy
- kamizelka Sousy
- spodnie Sousy 
- buty Sousy
- DRUŻYNA SOUSY #ESPPOL https://t.co/YlXaHOTnPG",2021-06-19 21:05:56+00:00,,10,2,810,https://twitter.com/JacekCzaplewski/status/1406357606499852289
