compound,negative,neutral,positive
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.923,0.077
0.0,0.0,1.0,0.0
0.7901,0.0,0.611,0.389
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.75,0.063,0.776,0.161
-0.4019,0.172,0.828,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.441,0.559
0.34,0.0,0.676,0.324
0.0,0.0,1.0,0.0
0.6249,0.0,0.687,0.313
0.0,0.0,1.0,0.0
0.8122,0.032,0.74,0.228
0.2732,0.152,0.552,0.297
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.441,0.559
0.3182,0.123,0.72,0.157
-0.6705,0.474,0.526,0.0
0.3612,0.0,0.8,0.2
0.0,0.0,1.0,0.0
0.7151,0.0,0.501,0.499
0.0,0.0,1.0,0.0
-0.2746,0.087,0.913,0.0
0.6239,0.0,0.423,0.577
-0.5848,0.487,0.513,0.0
-0.296,0.084,0.916,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.873,0.127
0.2023,0.0,0.816,0.184
0.0,0.0,1.0,0.0
0.2023,0.0,0.859,0.141
0.25,0.075,0.802,0.123
-0.3595,0.263,0.737,0.0
0.681,0.088,0.724,0.189
0.5859,0.0,0.817,0.183
0.743,0.088,0.692,0.22
0.0,0.0,1.0,0.0
0.4939,0.0,0.862,0.138
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4201,0.0,0.834,0.166
-0.4939,0.314,0.686,0.0
0.0,0.0,1.0,0.0
-0.4753,0.371,0.443,0.186
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.232,0.536,0.232
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.34,0.0,0.676,0.324
0.5809,0.0,0.654,0.346
0.4019,0.0,0.828,0.172
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1007,0.072,0.928,0.0
-0.6597,0.386,0.614,0.0
0.4559,0.0,0.77,0.23
-0.6369,0.342,0.658,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7717,0.0,0.806,0.194
0.3348,0.066,0.823,0.111
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7845,0.171,0.56,0.269
0.4019,0.0,0.895,0.105
0.2481,0.0,0.953,0.047
0.0,0.0,1.0,0.0
0.2263,0.0,0.899,0.101
0.0,0.0,1.0,0.0
-0.2225,0.219,0.631,0.15
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.633,0.367
0.7269,0.0,0.772,0.228
-0.25,0.167,0.694,0.139
-0.5848,0.791,0.209,0.0
0.5859,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4019,0.231,0.769,0.0
0.5719,0.0,0.812,0.188
0.0,0.0,1.0,0.0
0.4857,0.0,0.777,0.223
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6486,0.275,0.725,0.0
0.5859,0.079,0.727,0.194
0.0,0.0,1.0,0.0
0.3182,0.0,0.685,0.315
0.5859,0.0,0.568,0.432
0.6808,0.0,0.833,0.167
0.956,0.0,0.658,0.342
0.2263,0.0,0.894,0.106
0.0534,0.242,0.5,0.257
-0.296,0.306,0.694,0.0
0.6124,0.16,0.432,0.407
-0.6486,0.301,0.699,0.0
0.5719,0.0,0.764,0.236
0.7351,0.0,0.592,0.408
0.0,0.0,1.0,0.0
-0.0258,0.039,0.961,0.0
0.7712,0.0,0.729,0.271
-0.4767,0.279,0.721,0.0
0.0,0.0,1.0,0.0
0.4767,0.0,0.795,0.205
0.6808,0.0,0.417,0.583
0.0,0.0,1.0,0.0
0.4939,0.0,0.652,0.348
0.7783,0.129,0.5,0.371
0.3182,0.0,0.887,0.113
0.5859,0.0,0.568,0.432
0.6322,0.0,0.882,0.118
0.745,0.0,0.75,0.25
0.8271,0.053,0.724,0.223
0.0,0.0,1.0,0.0
-0.2244,0.308,0.468,0.224
0.0,0.0,1.0,0.0
0.8176,0.0,0.727,0.273
0.4019,0.0,0.891,0.109
-0.0516,0.058,0.889,0.053
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7003,0.059,0.764,0.177
0.4532,0.0,0.92,0.08
-0.4588,0.231,0.769,0.0
0.0,0.0,1.0,0.0
0.8807,0.0,0.495,0.505
0.3612,0.0,0.828,0.172
0.5423,0.0,0.862,0.138
0.5367,0.0,0.591,0.409
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.789,0.211
0.3612,0.0,0.545,0.455
0.5859,0.0,0.648,0.352
-0.6688,0.2,0.8,0.0
0.0,0.0,1.0,0.0
0.8807,0.025,0.741,0.235
0.8699,0.0,0.714,0.286
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.667,0.333
0.0,0.0,1.0,0.0
-0.4588,0.3,0.7,0.0
0.5514,0.0,0.827,0.173
0.0,0.0,1.0,0.0
0.0772,0.0,0.92,0.08
0.5904,0.0,0.869,0.131
0.7003,0.0,0.691,0.309
0.85,0.048,0.701,0.251
0.5719,0.0,0.879,0.121
0.0,0.0,1.0,0.0
0.4836,0.134,0.574,0.292
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5683,0.156,0.497,0.346
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.678,0.322
-0.25,0.128,0.764,0.107
0.0,0.0,1.0,0.0
0.8879,0.0,0.401,0.599
0.5267,0.0,0.532,0.468
0.0,0.0,1.0,0.0
-0.6476,0.38,0.62,0.0
-0.743,0.251,0.659,0.09
0.0,0.0,1.0,0.0
-0.5423,0.179,0.746,0.075
0.6114,0.0,0.734,0.266
0.4019,0.0,0.69,0.31
0.6239,0.0,0.687,0.313
0.8779,0.0,0.701,0.299
0.0,0.0,1.0,0.0
0.5106,0.0,0.476,0.524
0.5106,0.0,0.645,0.355
-0.5106,0.118,0.811,0.071
0.0,0.0,1.0,0.0
0.5859,0.0,0.513,0.487
0.34,0.0,0.87,0.13
0.5859,0.0,0.441,0.559
0.0,0.0,1.0,0.0
-0.296,0.073,0.927,0.0
0.8122,0.0,0.697,0.303
-0.296,0.268,0.732,0.0
0.9039,0.045,0.67,0.285
0.0,0.0,1.0,0.0
0.7808,0.0,0.836,0.164
-0.0088,0.121,0.759,0.12
0.4767,0.0,0.909,0.091
0.4404,0.0,0.888,0.112
0.0,0.0,1.0,0.0
0.9442,0.0,0.707,0.293
0.1027,0.202,0.574,0.225
0.2263,0.0,0.863,0.137
0.636,0.0,0.656,0.344
-0.2263,0.113,0.817,0.071
-0.2415,0.162,0.722,0.116
0.6249,0.06,0.785,0.155
0.0772,0.0,0.755,0.245
-0.34,0.706,0.294,0.0
0.4404,0.0,0.756,0.244
-0.7586,0.479,0.521,0.0
0.0,0.0,1.0,0.0
0.6458,0.19,0.509,0.301
-0.6124,0.241,0.708,0.052
0.6239,0.0,0.662,0.338
-0.624,0.241,0.759,0.0
0.9033,0.0,0.664,0.336
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8648,0.0,0.619,0.381
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.778,0.222
0.0,0.0,1.0,0.0
0.6239,0.0,0.595,0.405
0.9665,0.0,0.649,0.351
-0.25,0.076,0.848,0.076
0.0,0.0,1.0,0.0
-0.5106,0.292,0.708,0.0
0.2716,0.0,0.884,0.116
0.34,0.0,0.862,0.138
-0.4588,0.176,0.824,0.0
-0.4939,0.262,0.738,0.0
0.5859,0.0,0.827,0.173
0.0,0.0,1.0,0.0
0.0,0.213,0.574,0.213
0.6369,0.0,0.756,0.244
-0.296,0.139,0.782,0.078
0.659,0.0,0.707,0.293
0.0,0.0,1.0,0.0
-0.6458,0.28,0.72,0.0
0.8988,0.0,0.746,0.254
-0.1145,0.067,0.88,0.053
-0.1027,0.123,0.877,0.0
0.34,0.132,0.705,0.163
0.2714,0.0,0.705,0.295
0.0,0.0,1.0,0.0
0.2755,0.0,0.807,0.193
0.0,0.0,1.0,0.0
0.4767,0.0,0.728,0.272
0.0,0.0,1.0,0.0
0.34,0.0,0.455,0.545
-0.2244,0.072,0.88,0.048
0.68,0.0,0.843,0.157
0.9493,0.0,0.75,0.25
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7003,0.061,0.717,0.222
-0.0343,0.147,0.731,0.122
0.5411,0.079,0.681,0.24
0.6369,0.0,0.192,0.808
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2579,0.0,0.952,0.048
-0.296,0.145,0.855,0.0
0.296,0.121,0.701,0.178
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.27,0.73
0.4939,0.0,0.842,0.158
0.0,0.0,1.0,0.0
0.5267,0.0,0.833,0.167
0.0,0.0,1.0,0.0
-0.4404,0.217,0.624,0.159
0.0,0.0,1.0,0.0
0.7783,0.0,0.825,0.175
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4588,0.088,0.912,0.0
-0.5908,0.409,0.591,0.0
0.4404,0.0,0.873,0.127
0.5423,0.0,0.64,0.36
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6239,0.0,0.917,0.083
0.8591,0.085,0.544,0.372
0.4329,0.0,0.84,0.16
0.0,0.0,1.0,0.0
0.6036,0.0,0.795,0.205
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.526,0.474
0.8313,0.0,0.786,0.214
0.0,0.0,1.0,0.0
0.872,0.0,0.708,0.292
-0.1531,0.196,0.652,0.152
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.513,0.487
0.2714,0.0,0.811,0.189
0.5719,0.0,0.911,0.089
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3164,0.098,0.902,0.0
0.9077,0.066,0.61,0.324
0.4767,0.0,0.78,0.22
-0.8229,0.211,0.789,0.0
0.0,0.0,1.0,0.0
0.6908,0.0,0.612,0.388
0.7236,0.119,0.648,0.232
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0516,0.058,0.887,0.054
0.2263,0.161,0.68,0.159
0.7184,0.0,0.571,0.429
0.6468,0.0,0.865,0.135
0.4445,0.05,0.81,0.141
-0.5859,0.089,0.911,0.0
-0.2732,0.103,0.845,0.052
0.9031,0.0,0.7,0.3
0.3612,0.076,0.797,0.126
0.8399,0.0,0.719,0.281
0.5859,0.0,0.84,0.16
0.4939,0.0,0.775,0.225
0.0,0.0,1.0,0.0
0.8689,0.0,0.546,0.454
0.0,0.0,1.0,0.0
-0.4023,0.213,0.787,0.0
0.0,0.0,1.0,0.0
0.3071,0.104,0.705,0.192
0.5719,0.0,0.812,0.188
0.0,0.0,1.0,0.0
0.3182,0.1,0.742,0.157
0.5574,0.035,0.853,0.112
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.741,0.259
0.7744,0.0,0.676,0.324
0.0,0.0,1.0,0.0
0.7735,0.055,0.675,0.271
0.0,0.0,1.0,0.0
0.5859,0.0,0.345,0.655
-0.5423,0.226,0.774,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9631,0.0,0.643,0.357
-0.2584,0.225,0.775,0.0
0.128,0.0,0.889,0.111
0.5927,0.148,0.624,0.228
-0.4767,0.383,0.617,0.0
0.1406,0.075,0.832,0.093
-0.4648,0.29,0.562,0.148
0.9164,0.0,0.661,0.339
0.6369,0.0,0.802,0.198
-0.6893,0.275,0.725,0.0
0.0,0.0,1.0,0.0
0.0258,0.128,0.734,0.138
0.0,0.0,1.0,0.0
-0.7964,0.238,0.762,0.0
0.2244,0.0,0.855,0.145
-0.6476,0.682,0.318,0.0
0.7579,0.0,0.866,0.134
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4588,0.0,0.864,0.136
0.8213,0.0,0.798,0.202
0.8658,0.0,0.684,0.316
-0.5584,0.17,0.757,0.073
0.0,0.0,1.0,0.0
0.4926,0.0,0.862,0.138
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6199,0.044,0.792,0.165
0.0,0.0,1.0,0.0
-0.1027,0.073,0.867,0.06
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.441,0.559
0.4019,0.0,0.899,0.101
0.0,0.0,1.0,0.0
0.3612,0.0,0.8,0.2
0.0,0.0,1.0,0.0
0.3089,0.0,0.869,0.131
-0.5994,0.38,0.62,0.0
0.7717,0.0,0.51,0.49
0.6597,0.0,0.842,0.158
-0.4215,0.359,0.641,0.0
-0.3913,0.207,0.672,0.121
0.5574,0.0,0.625,0.375
0.0,0.0,1.0,0.0
-0.586,0.112,0.888,0.0
0.5848,0.0,0.758,0.242
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5248,0.063,0.762,0.175
-0.5558,0.127,0.81,0.064
0.0,0.0,1.0,0.0
-0.3818,0.271,0.729,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.641,0.359
0.6322,0.0,0.758,0.242
0.0,0.0,1.0,0.0
-0.1779,0.351,0.39,0.26
0.2732,0.0,0.656,0.344
-0.3818,0.245,0.755,0.0
0.0516,0.101,0.794,0.105
0.7579,0.0,0.81,0.19
0.0,0.0,1.0,0.0
-0.4588,0.097,0.86,0.043
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.765,0.0,0.787,0.213
-0.4753,0.382,0.618,0.0
0.7506,0.0,0.738,0.262
0.0,0.0,1.0,0.0
0.34,0.0,0.876,0.124
0.855,0.0,0.581,0.419
0.8501,0.0,0.818,0.182
0.6482,0.058,0.628,0.314
0.128,0.0,0.8,0.2
0.4215,0.0,0.781,0.219
0.0,0.0,1.0,0.0
0.5859,0.0,0.568,0.432
0.34,0.0,0.861,0.139
-0.5423,0.412,0.588,0.0
0.0,0.0,1.0,0.0
-0.6808,0.237,0.763,0.0
0.7184,0.049,0.756,0.195
-0.4005,0.278,0.722,0.0
0.4738,0.0,0.854,0.146
0.946,0.0,0.693,0.307
0.8349,0.045,0.775,0.18
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.743,0.257
0.5673,0.0,0.9,0.1
0.2263,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.1027,0.226,0.481,0.293
-0.8555,0.281,0.719,0.0
0.2023,0.0,0.909,0.091
0.0,0.0,1.0,0.0
0.34,0.0,0.745,0.255
0.0,0.0,1.0,0.0
-0.3182,0.161,0.839,0.0
0.3818,0.0,0.658,0.342
-0.0366,0.101,0.803,0.095
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7906,0.0,0.789,0.211
0.3612,0.0,0.872,0.128
0.351,0.0,0.851,0.149
-0.2732,0.049,0.951,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4023,0.197,0.803,0.0
0.0,0.0,1.0,0.0
0.4137,0.0,0.835,0.165
0.0,0.0,1.0,0.0
0.5106,0.0,0.602,0.398
0.7906,0.151,0.291,0.558
0.5984,0.0,0.871,0.129
0.3612,0.0,0.667,0.333
0.1027,0.0,0.682,0.318
0.4215,0.081,0.735,0.184
0.2732,0.0,0.488,0.512
0.3818,0.0,0.536,0.464
0.7845,0.0,0.734,0.266
-0.3818,0.178,0.822,0.0
0.4404,0.0,0.775,0.225
-0.3818,0.12,0.88,0.0
0.0,0.0,1.0,0.0
0.6696,0.0,0.879,0.121
-0.0516,0.148,0.659,0.192
0.5837,0.0,0.613,0.387
0.0,0.0,1.0,0.0
0.765,0.0,0.312,0.688
0.34,0.0,0.714,0.286
0.3563,0.142,0.615,0.243
0.5574,0.0,0.845,0.155
-0.8126,0.208,0.792,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3387,0.136,0.66,0.204
0.9411,0.0,0.598,0.402
0.4199,0.0,0.417,0.583
0.0,0.0,1.0,0.0
0.5859,0.0,0.725,0.275
-0.4588,0.14,0.8,0.06
-0.7736,0.15,0.815,0.036
0.6597,0.079,0.63,0.291
0.2514,0.14,0.636,0.225
0.4019,0.0,0.863,0.137
0.0,0.0,1.0,0.0
0.6124,0.0,0.773,0.227
-0.1759,0.045,0.955,0.0
0.34,0.0,0.939,0.061
0.7579,0.049,0.757,0.194
0.128,0.0,0.842,0.158
-0.7845,0.264,0.736,0.0
0.6486,0.0,0.836,0.164
0.4404,0.0,0.879,0.121
0.0,0.0,1.0,0.0
0.6705,0.078,0.685,0.237
0.3491,0.0,0.86,0.14
0.0,0.0,1.0,0.0
0.9952,0.0,0.361,0.639
0.75,0.0,0.79,0.21
0.0,0.0,1.0,0.0
0.7269,0.0,0.697,0.303
-0.4215,0.085,0.915,0.0
0.2244,0.0,0.76,0.24
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3818,0.14,0.86,0.0
0.3612,0.0,0.444,0.556
-0.34,0.375,0.625,0.0
-0.6908,0.161,0.781,0.059
-0.4215,0.177,0.823,0.0
0.6239,0.0,0.71,0.29
0.4019,0.0,0.881,0.119
0.0,0.0,1.0,0.0
0.7003,0.0,0.508,0.492
0.5562,0.0,0.848,0.152
0.4215,0.0,0.517,0.483
0.2263,0.0,0.808,0.192
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7783,0.0,0.833,0.167
0.5859,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.6249,0.0,0.423,0.577
0.8168,0.0,0.731,0.269
0.0,0.0,1.0,0.0
0.8701,0.071,0.699,0.231
0.2263,0.117,0.68,0.204
0.0,0.0,1.0,0.0
-0.3612,0.385,0.615,0.0
-0.4753,0.23,0.644,0.125
0.0,0.0,1.0,0.0
-0.2714,0.197,0.681,0.123
-0.2023,0.048,0.952,0.0
0.0,0.0,1.0,0.0
-0.4526,0.09,0.886,0.025
-0.296,0.18,0.82,0.0
0.631,0.0,0.823,0.177
0.0382,0.0,0.954,0.046
0.3182,0.0,0.796,0.204
0.7161,0.036,0.788,0.176
0.5719,0.0,0.802,0.198
0.0,0.0,1.0,0.0
0.765,0.0,0.759,0.241
0.34,0.0,0.789,0.211
0.0,0.0,1.0,0.0
-0.3818,0.342,0.658,0.0
-0.5719,0.314,0.538,0.148
0.3412,0.0,0.926,0.074
0.4574,0.0,0.903,0.097
0.863,0.085,0.647,0.268
-0.5574,0.218,0.648,0.134
0.7783,0.0,0.536,0.464
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.126,0.806,0.067
-0.296,0.18,0.82,0.0
0.784,0.0,0.859,0.141
0.6239,0.0,0.595,0.405
0.0,0.0,1.0,0.0
-0.7906,0.205,0.795,0.0
0.6486,0.0,0.762,0.238
0.8658,0.0,0.72,0.28
0.6686,0.054,0.768,0.178
0.5661,0.0,0.843,0.157
-0.2498,0.105,0.895,0.0
0.0,0.0,1.0,0.0
0.2023,0.0,0.909,0.091
0.9349,0.0,0.608,0.392
0.8625,0.0,0.764,0.236
0.0,0.0,1.0,0.0
-0.3875,0.141,0.859,0.0
0.6124,0.086,0.743,0.171
-0.3453,0.127,0.773,0.099
0.0,0.0,1.0,0.0
0.4767,0.129,0.627,0.244
0.5859,0.0,0.648,0.352
0.0249,0.197,0.558,0.245
0.2846,0.059,0.849,0.092
0.5859,0.0,0.703,0.297
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0258,0.112,0.781,0.108
0.8602,0.0,0.753,0.247
-0.0258,0.081,0.84,0.079
0.8316,0.107,0.488,0.405
0.3058,0.0,0.917,0.083
0.4926,0.062,0.814,0.124
-0.3612,0.1,0.859,0.041
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1027,0.149,0.721,0.13
0.3612,0.0,0.737,0.263
0.5423,0.238,0.331,0.431
-0.3182,0.365,0.635,0.0
0.765,0.0,0.703,0.297
0.0,0.0,1.0,0.0
0.1531,0.0,0.914,0.086
0.2144,0.1,0.762,0.138
0.2247,0.086,0.776,0.138
-0.0679,0.128,0.776,0.096
0.0,0.0,1.0,0.0
0.5399,0.0,0.742,0.258
0.4404,0.0,0.775,0.225
-0.4098,0.226,0.682,0.093
0.6842,0.034,0.837,0.129
0.9238,0.037,0.662,0.301
0.2732,0.0,0.861,0.139
0.4926,0.0,0.715,0.285
0.2732,0.0,0.588,0.412
0.5267,0.0,0.812,0.188
0.34,0.0,0.821,0.179
0.7717,0.0,0.717,0.283
0.6808,0.0,0.349,0.651
0.0,0.0,1.0,0.0
-0.5423,0.231,0.769,0.0
0.6808,0.0,0.663,0.337
0.6767,0.072,0.666,0.262
-0.296,0.18,0.82,0.0
0.2023,0.13,0.7,0.17
0.0,0.0,1.0,0.0
-0.6523,0.236,0.764,0.0
-0.8519,0.306,0.611,0.083
0.2942,0.072,0.835,0.093
0.8402,0.0,0.843,0.157
0.3595,0.074,0.769,0.157
0.0,0.0,1.0,0.0
-0.34,0.224,0.641,0.135
0.5719,0.0,0.654,0.346
0.886,0.0,0.749,0.251
-0.3818,0.245,0.755,0.0
0.0964,0.0,0.933,0.067
-0.0808,0.089,0.837,0.074
0.6198,0.169,0.456,0.375
0.0,0.0,1.0,0.0
0.9423,0.044,0.616,0.34
0.636,0.0,0.851,0.149
0.0,0.0,1.0,0.0
-0.1779,0.3,0.394,0.306
-0.4404,0.326,0.674,0.0
0.4738,0.053,0.814,0.133
0.0,0.0,1.0,0.0
0.5859,0.0,0.84,0.16
0.4019,0.0,0.526,0.474
-0.1154,0.254,0.565,0.181
0.7778,0.0,0.825,0.175
0.0,0.0,1.0,0.0
-0.296,0.071,0.929,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.698,0.302
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7351,0.0,0.714,0.286
0.1779,0.049,0.877,0.074
0.6705,0.0,0.744,0.256
0.0,0.0,1.0,0.0
-0.2584,0.169,0.831,0.0
0.5255,0.097,0.655,0.248
0.4569,0.052,0.821,0.127
0.5411,0.0,0.811,0.189
-0.4215,0.128,0.872,0.0
0.4019,0.0,0.69,0.31
-0.4795,0.221,0.779,0.0
0.5423,0.194,0.36,0.446
0.8701,0.0,0.753,0.247
0.4767,0.0,0.876,0.124
0.8011,0.073,0.65,0.277
-0.128,0.232,0.55,0.217
-0.0516,0.113,0.78,0.107
-0.1531,0.101,0.817,0.082
0.3612,0.0,0.857,0.143
0.3612,0.0,0.667,0.333
0.4479,0.0,0.826,0.174
-0.4389,0.292,0.708,0.0
-0.7777,0.145,0.855,0.0
0.6239,0.0,0.595,0.405
0.2732,0.0,0.488,0.512
0.4926,0.0,0.687,0.313
0.0,0.0,1.0,0.0
-0.6935,0.417,0.583,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5826,0.0,0.809,0.191
0.5229,0.0,0.78,0.22
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8225,0.0,0.397,0.603
-0.4753,0.126,0.823,0.051
0.0,0.0,1.0,0.0
-0.4588,0.2,0.8,0.0
0.34,0.0,0.921,0.079
0.4588,0.0,0.875,0.125
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.255,0.511,0.234
0.0,0.0,1.0,0.0
0.7906,0.0,0.81,0.19
0.6597,0.06,0.745,0.195
0.0,0.0,1.0,0.0
0.7469,0.0,0.739,0.261
0.8176,0.05,0.706,0.244
0.8687,0.0,0.625,0.375
0.7184,0.077,0.672,0.251
0.0,0.0,1.0,0.0
0.6369,0.081,0.703,0.216
0.4218,0.07,0.794,0.136
0.4404,0.0,0.674,0.326
0.296,0.035,0.896,0.069
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.046,0.832,0.123
0.34,0.0,0.854,0.146
0.8225,0.0,0.625,0.375
0.1027,0.14,0.702,0.157
0.5267,0.0,0.577,0.423
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8591,0.0,0.776,0.224
0.0,0.0,1.0,0.0
0.8316,0.0,0.755,0.245
0.4404,0.0,0.888,0.112
0.4967,0.061,0.806,0.133
0.2263,0.069,0.809,0.121
0.2716,0.0,0.896,0.104
0.2023,0.0,0.833,0.167
0.4939,0.075,0.75,0.175
0.0,0.0,1.0,0.0
0.5267,0.0,0.793,0.207
-0.0516,0.098,0.902,0.0
-0.5106,0.213,0.687,0.1
0.25,0.0,0.857,0.143
0.4404,0.121,0.628,0.251
0.765,0.0,0.577,0.423
-0.802,0.22,0.78,0.0
-0.0511,0.153,0.737,0.109
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4767,0.162,0.838,0.0
0.0,0.0,1.0,0.0
0.6218,0.147,0.516,0.338
0.0516,0.106,0.78,0.115
0.7964,0.0,0.812,0.188
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1027,0.086,0.838,0.076
0.1601,0.086,0.783,0.131
-0.4215,0.161,0.726,0.113
0.0,0.0,1.0,0.0
0.2023,0.0,0.847,0.153
0.2411,0.0,0.95,0.05
0.8942,0.0,0.715,0.285
0.4559,0.0,0.701,0.299
0.5859,0.0,0.568,0.432
-0.9081,0.333,0.602,0.064
0.0,0.0,1.0,0.0
0.3291,0.0,0.879,0.121
0.3612,0.0,0.937,0.063
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3903,0.072,0.801,0.127
0.9432,0.0,0.667,0.333
0.0,0.0,1.0,0.0
0.0772,0.0,0.958,0.042
0.0,0.0,1.0,0.0
0.6969,0.0,0.765,0.235
0.0,0.061,0.878,0.061
0.9186,0.0,0.696,0.304
0.5709,0.0,0.865,0.135
0.0,0.0,1.0,0.0
0.5204,0.034,0.859,0.107
0.5267,0.117,0.639,0.244
-0.327,0.127,0.767,0.105
0.6322,0.0,0.325,0.675
0.0,0.0,1.0,0.0
0.4588,0.0,0.571,0.429
0.4404,0.177,0.546,0.276
0.0,0.0,1.0,0.0
0.4003,0.0,0.87,0.13
0.934,0.092,0.57,0.338
0.0,0.0,1.0,0.0
0.3612,0.0,0.8,0.2
0.7783,0.0,0.818,0.182
0.0,0.0,1.0,0.0
-0.4939,0.244,0.756,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5267,0.041,0.855,0.104
0.0,0.0,1.0,0.0
0.3802,0.084,0.816,0.1
0.0,0.0,1.0,0.0
0.8689,0.0,0.671,0.329
0.9423,0.0,0.698,0.302
0.2942,0.0,0.901,0.099
0.6696,0.0,0.703,0.297
0.0,0.0,1.0,0.0
0.3182,0.102,0.753,0.145
0.5859,0.0,0.725,0.275
